role,sequence,repetition,duty_percent,section,frame_bit_index,body_bit_index,target_bit,position,symbol_index,bit_in_symbol,x_first_i,x_first_q,x_second_i,x_second_q,x_first_abs,x_second_abs,x_delta_i,x_delta_q,x_delta_abs,x_aligned_i,x_aligned_q,x_sync_abs,y_first_i,y_first_q,y_second_i,y_second_q,y_first_abs,y_second_abs,y_delta_i,y_delta_q,y_delta_abs,y_aligned_i,y_aligned_q,y_sync_abs,pooled_aligned_i,pooled_aligned_q,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_abs_llr,sensor_y_bit
historical,7,1,25.0,body,82,66,0,body_66,13,1,0.04071516888257939,0.12381417060907594,0.15219989573802584,0.050431367474396305,0.1303367707930127,0.1603375535799506,-0.11148472685544644,0.07338280313467964,0.1334686484457554,-0.13701943319666268,1.9049413239210176,0.06988389482574368,0.2037848280766257,3.858482801111515,-2.8165868508071874,-1.8761158283174881,3.863860476599483,3.3842240010678024,3.020371678883813,5.734598629429003,6.481378442835476,3.693161479758186,-1.4530538608070551,1.6331120077705716,3.5561420465615234,0.45188746311396244,6.336196956002945,1,7.329133155734592,7.329133155734592,1
historical,4,1,40.0,body,22,6,0,body_06,1,1,0.026366365369379724,0.015611006115781492,0.0341611202795455,0.029437291365412895,0.030641291336015744,0.045094747606409635,-0.007794754910165777,-0.013826285249631403,0.015872125500818356,-0.15189316834013805,0.14313198885112977,0.07605007099994525,-1.1227121903874775,-0.13863285812309564,-0.3421083054236692,1.118124873944466,1.1312390250499784,1.1692909502656652,-0.7806038849638083,-1.2567577320675616,1.479453420129269,-0.34130015837439726,1.1494900590835315,1.2338150512318824,-0.4931933267145353,1.2926220479346613,-0.3552486477906499,0,-0.29452696090414693,0.29452696090414693,0
historical,13,2,30.0,body,65,49,0,body_49,9,4,-0.04995612666440365,-0.13073431956082693,0.06131140586059829,0.1433779536752908,0.13995383846948378,0.1559369298425387,-0.11126753252500193,-0.27411227323611775,0.29583441674841426,-2.0358839156393613,4.3729408101244855,0.061330209205326766,0.0776865367999654,0.7659277888364567,-2.1538360623629758,-2.2178304916813234,0.7698575035107966,3.0915662492281593,2.231522599162941,2.98375828051778,3.725923588472172,2.319429785617163,-1.7031543551256572,1.2948097000990053,0.2835458699778015,2.669786454998828,4.254428286339811,1,4.171991657335082,4.171991657335082,1
historical,31,4,100.0,body,75,59,0,body_59,11,4,0.059585903175954726,-0.16597997451738927,0.041089803876388456,0.08197086126483642,0.17635144399206784,0.09169293363776256,0.01849609929956627,-0.2479508357822257,0.24863974471995356,-1.917255226624751,0.0005904904510038688,0.12968525498045402,1.8050584395749165,0.06931807605480929,-2.1979022080733426,1.8076273065299573,1.8063889298676996,2.845749566558242,4.002960647648259,-1.738309230475148,4.364105054575987,-1.0616505748455163,-0.9750753792886556,3.027510085412425,-2.978905801470267,-0.9744848888376517,-6.1674361716640345,0,-5.375062320836674,5.375062320836674,0
historical,36,4,30.0,body,16,0,1,body_00,0,0,-0.05693620322851639,0.0018452539495519562,-0.1390239381165808,-0.1545813151430697,0.056966096936838295,0.20790151120375222,0.0820877348880644,0.15642656909262165,0.17665692099983482,0.8473058337174375,-2.183377464352038,0.0754292507986556,-2.55401700739925,1.7236075719810966,-0.1277122985502512,-3.3530050677382013,3.0812052733102986,3.355436397173853,-2.426304708848999,5.076612639719298,5.626628691671467,2.93112232811792,-2.8139647548961118,1.384765879753833,3.7784281618353575,-4.99734221924815,5.909177970783983,1,5.617189586819974,5.617189586819974,1
historical,1,1,100.0,body,36,20,1,body_20,4,0,-0.161752748349077,0.053485842195019895,-0.004133769694701676,-0.06951325658015357,0.17036633151474032,0.06963606028680182,-0.15761897865437532,0.12299909877517347,0.19993129002623203,1.1640141017344157,1.4352528833514975,0.10819148100974983,2.853849400994386,3.4497141520669885,-1.6548937955012284,-1.3719309561690978,4.477162509282779,2.1496204369338128,4.508743196495614,4.821645108236086,6.601289780165878,0.9598200075487018,-1.0224342215880342,4.707256773161928,2.123834109283117,0.41281866176346327,20.735474281149056,1,16.782050360181593,16.782050360181593,1
historical,10,2,45.0,body,88,72,1,body_72,14,2,-0.04054172834385158,0.0021210366086329225,0.29526363344363926,-0.03755886032399898,0.0405971739583166,0.297642875310627,-0.3358053617874908,0.0396798969326319,0.33814159049991455,-0.3305634364405399,4.268769007237631,0.07897646343241344,-1.060878745554808,-1.6527306292473187,1.4203441964205512,0.17982299271754312,1.9639201220065396,1.431682208108851,-2.4812229419753593,-1.832553621964862,3.0845939870850736,0.5779506139796534,1.0880920470528483,2.503607475040484,0.2473871775391135,5.356861054290479,2.8153609128951103,1,3.01313108991503,3.01313108991503,1
historical,1,1,100.0,body,69,53,1,body_53,10,3,0.019935373838764727,0.07527598986870034,0.02166091843803359,-0.052982716233464816,0.07787100731853917,0.0572395283615702,-0.0017255445992688627,0.12825870610216517,0.1282703129923898,1.1855692861969815,-0.006308859392522853,0.10819148100974983,0.751332127079672,2.1279276084525005,0.08655237709331333,-0.34886305091548003,2.2566736299244607,0.3594394834663548,0.6647797499863587,2.4767906593679805,2.564453954806832,0.5158625530077984,-0.17515446270696897,4.707256773161928,1.7014318392047798,-0.18146332209949181,10.314502632023348,1,9.019640427811614,9.019640427811614,1
historical,40,5,45.0,body,87,71,0,body_71,14,1,-0.10326386512284343,0.23361140961062707,-0.09979507438908558,0.20504688338134053,0.2554167507043596,0.22804227953764228,-0.0034687907337578455,0.02856452622928654,0.02877437519492305,0.52804305612156,-0.44223469208056754,0.04177660153978478,1.2135992695777036,1.5125424078653409,-4.088712946113559,0.5864949974443344,1.93922864116396,4.13056290809665,5.302312215691263,0.9260474104210065,5.382571749546516,-1.8189488581682989,-1.3205034615158961,2.394666704638938,-1.2909058020467388,-1.7627381535964637,-4.440434096878747,0,-4.61629307684882,4.61629307684882,0
historical,12,2,35.0,body,93,77,1,body_77,15,2,0.1053232581508292,-0.08617584688490056,0.08742547038041677,0.022804121875660367,0.13608550728801372,0.09035065492710666,0.017897787770412427,-0.10897996876056093,0.11043986779296487,-0.47814919743363304,1.2362939765339418,0.0833170502312392,-1.9778708685980313,0.971053418266286,2.640639279015358,-2.665165199833313,2.203387826501583,3.7518104088934576,-4.61851014761339,3.636218618099599,5.8781563284946765,3.0137261377913083,-0.050065133211876695,1.9501922629232287,2.535576940357675,1.1862288433220651,9.854101944949308,1,9.652150332579359,9.652150332579359,1
historical,32,4,50.0,body,78,62,0,body_62,12,2,-0.05471177349024584,0.12616156311015864,-0.07305708390643921,-0.03505206018685318,0.13751406533459226,0.0810307622588809,0.018345310416193368,0.16121362329701183,0.16225406851853463,0.10183691561704734,-2.0373333372939917,0.07954110673448697,-3.061281119029473,3.218129409573678,-1.4050135618143986,-4.120768346945194,4.441598697146037,4.353710472466883,-1.6562675572150745,7.338897756518872,7.523472768723292,1.0929552775986695,-2.4377478551850382,2.816147897195024,1.1947921932157168,-4.4750811924790295,4.310873974358625,1,4.479338364169301,4.479338364169301,1
historical,41,5,40.0,body,81,65,1,body_65,13,0,0.017073583258752856,0.03638533907093914,-0.06676698275248658,-0.18519467467088122,0.040192040811593235,0.19686263615100855,0.08384056601123943,0.22158001374182035,0.23691125553445175,2.8654047874831337,-0.9899677638649029,0.07814734293148463,-1.2794726986738614,0.056464857938375274,-0.706772578670985,-1.1629315578425343,1.280718027839764,1.3608590250967576,-0.5727001200028764,1.2193964157809096,1.347187086588436,0.5102142315114953,-0.5625520702518121,1.7738689719511436,3.375619018994629,-1.552519834116715,2.9251645801417228,1,1.0861990722287707,1.0861990722287707,1
