role,sequence,repetition,duty_percent,section,frame_bit_index,body_bit_index,target_bit,position,symbol_index,bit_in_symbol,x_first_i,x_first_q,x_second_i,x_second_q,x_first_abs,x_second_abs,x_delta_i,x_delta_q,x_delta_abs,x_aligned_i,x_aligned_q,x_sync_abs,y_first_i,y_first_q,y_second_i,y_second_q,y_first_abs,y_second_abs,y_delta_i,y_delta_q,y_delta_abs,y_aligned_i,y_aligned_q,y_sync_abs,pooled_aligned_i,pooled_aligned_q,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_abs_llr,sensor_y_bit
query,28,4,25.0,body,48,32,,body_32,6,2,0.002012166835272233,-0.1633647874129324,0.0668244366224294,-0.03588173305533966,0.16337717888935885,0.07584856028270898,-0.06481226978715716,-0.12748305435759272,0.14301244513434552,-1.3832807196803618,-0.8140037652585752,0.08910358906040831,0.3388165980576307,0.2111006232895223,-1.4955549191997004,0.05382793542605087,0.3991993991385394,1.4965232918249731,1.8343715172573312,0.15727268786347143,1.8411011818128749,-2.4855018895648526,-2.1997131893956094,0.554698089414953,-3.8687826092452147,-3.0137169546541847,-2.0233635938016015,0,-0.6332064809789023,0.6332064809789023,0
query,28,4,25.0,body,49,33,,body_33,6,3,-0.02687377729671624,-0.019594860337709654,-0.027797866039118827,0.03479523029275857,0.033258960564753796,0.04453570935165285,0.0009240887424025873,-0.05439009063046822,0.05439794020727607,-0.3199202948480447,-0.5199653671674509,0.08910358906040831,-1.859643448823806,0.49723113106851335,-0.32073895058887375,-0.7209300443324891,1.9249707931438786,0.7890586817506646,-1.5389044982349322,1.2181611754010024,1.9626878773615688,3.5366390549526034,-0.1083805050237015,0.554698089414953,3.2167187601045586,-0.6283458721911523,0.5599832568017356,1,0.9009941935192629,0.9009941935192629,1
query,28,4,25.0,body,50,34,,body_34,6,4,-0.12172652490501812,0.2182961164586383,-0.16577591168151892,0.044821998592041994,0.24994107570860652,0.17172846139071932,0.044049386776500804,0.1734741178665963,0.1789793788261081,1.4648280212892681,1.3744159760461114,0.08910358906040831,-1.7602444572594675,0.07554351145553012,0.12234876026188005,-1.4931578943522186,1.7618647426620777,1.4981621129250233,-1.8825932175213476,1.5687014058077486,2.450506340175554,4.4108662914320345,-0.24616277055196245,0.554698089414953,5.875694312721302,1.128253205494149,2.5564706179618186,1,1.1237123311763477,1.1237123311763477,1
query,28,4,25.0,body,51,35,,body_35,7,0,-0.12749446239586398,-0.03106092681108237,-0.05378515658234798,0.04017008990190002,0.13122354634734495,0.06713031499489944,-0.07370930581351601,-0.07123101671298239,0.1025032658283413,-1.127511617880048,-0.22825183729343676,0.08910358906040831,-0.9971207166354328,-0.2728106391445057,1.4163423119227647,-0.5735009937238119,1.033767560128481,1.5280474254240024,-2.4134630285581977,0.3006903545793062,2.432122217232172,3.8158783232945392,2.159555212139254,0.554698089414953,2.6883667054144915,1.931303374845817,-0.16619810241510757,0,0.9721331917233156,0.9721331917233156,1
query,28,4,25.0,body,52,36,,body_36,7,1,-0.005200077396317725,0.025710012077406356,-0.050404644359300366,0.1304848101519105,0.0262306219131014,0.1398817852808852,0.04520456696298264,-0.10477479807450413,0.11411052180173349,-0.20560469671509504,-1.264037749513294,0.08910358906040831,-1.9120229836563802,1.3376645996625969,-0.17015452609464476,-0.9723157132258533,2.333490619484197,0.9870918948792928,-1.7418684575617354,2.30998031288845,2.8931150632805327,5.0041615407696876,-1.4701860135198836,0.554698089414953,4.798556844054593,-2.7342237630331776,1.034057765920596,1,1.27486023357459,1.27486023357459,1
query,28,4,25.0,body,53,37,,body_37,7,2,0.18193542361315018,-0.04432688849033392,0.03577068966119176,0.03592536071089832,0.18725750027310228,0.050696881373960744,0.14616473395195842,-0.08025224920123225,0.16674697284539672,0.897383125442571,-1.6421873104590496,0.08910358906040831,-0.5972224742397286,2.016561344692508,-1.288232754551405,0.003465584707284204,2.1031391634043337,1.288237416075338,0.6910102803116763,2.013095759985224,2.128391351788225,1.1642776385882982,-3.6561224122120417,0.554698089414953,2.0616607640308695,-5.298309722671092,1.1748565668514823,1,0.2966113803848238,0.2966113803848238,1
query,28,4,25.0,body,54,38,,body_38,7,3,0.0335458693723893,-0.05750840531445865,-0.014110477254196467,0.12298960853066801,0.0665773387404563,0.12379640291570737,0.047656346626585765,-0.18049801384512665,0.18668331574039718,-0.6399855750133494,-1.9949873916955978,0.08910358906040831,1.0639823760254767,-0.8687358530305445,-3.3911136117190326,0.6291103995605237,1.3735940007271168,3.4489754163260287,4.455095987744509,-1.497846252591068,4.700151450370331,-8.057451074148837,-2.622051574701695,0.554698089414953,-8.697436649162187,-4.617038966397293,-2.651826581564753,0,-2.0527162991675287,2.0527162991675287,0
query,28,4,25.0,body,55,39,,body_39,7,4,-0.030148285522744036,-0.1334383631149551,-0.0552767174397842,0.004082648554342395,0.136801739282655,0.05542728128039492,0.025128431917040162,-0.1375210116692975,0.13979794970297807,-0.5933435262368646,-1.452414505752058,0.08910358906040831,-1.0498234528498813,-0.38652945599133043,0.11708688473126978,0.45910800762537185,1.118719939262102,0.4738032305101055,-1.1669103375811511,-0.8456374636167023,1.441104595727127,0.7795394780056635,2.4782882106242963,0.554698089414953,0.18619595176879888,1.0258737048722382,-0.3683476791029541,0,0.1985954835618798,0.1985954835618798,1
query,28,4,25.0,body,56,40,,body_40,8,0,0.059873005675050155,-0.08250853472083139,-0.045644733633029004,0.10472595077823796,0.10194329360160592,0.11424082665508023,0.10551773930807916,-0.18723448549906935,0.21492032446650775,-0.13348118454928026,-2.4083314495661092,0.08910358906040831,-1.728009418095474,-0.08902766110363745,0.4981658762606034,-0.5986656767692351,1.7303012666782172,0.7788259322930003,-2.2261752943560773,0.5096380156655976,2.2837660449820456,3.769485530137296,1.6558280349473724,0.554698089414953,3.6360043455880158,-0.7525034146187368,0.8387882224402988,1,0.9603141633728578,0.9603141633728578,1
query,28,4,25.0,body,57,41,,body_41,8,1,-0.11634391227917824,-0.06391203981534792,0.0368998884641505,-0.016273064352130065,0.13274281433578142,0.04032882830030292,-0.15324380074332875,-0.04763897546321785,0.16047783164489143,-1.7371321421132766,0.4754625062406783,0.08910358906040831,-0.24732704943998404,1.6171298184266236,-1.8388489695958476,-2.471476521534221,1.6359338369962317,3.0805132250127745,1.5915219201558637,4.088606339960845,4.387441603657492,2.0924800586033925,-7.62780078851006,0.554698089414953,0.3553479164901159,-7.1523382822693815,-1.3036216480912208,0,0.5330802362249443,0.5330802362249443,1
