t,x,y
0.000000,822,1609
0.005000,982,1609
0.010000,890,1606
0.015001,789,1610
0.020000,941,1612
0.025000,950,1609
0.029999,754,1609
0.035000,839,1602
0.040001,973,1610
0.044999,795,1605
0.050000,809,1606
0.054999,983,1605
0.060001,891,1609
0.065001,789,1603
0.070000,957,1608
0.074999,934,1606
0.080000,747,1609
0.085000,853,1608
0.089999,966,1606
0.095000,783,1610
0.100000,824,1611
0.105001,984,1611
0.110000,896,1614
0.115000,787,1611
0.120000,940,1617
0.124999,943,1612
0.129999,757,1616
0.134999,841,1616
0.140000,956,1617
0.145000,801,1611
0.150000,813,1615
0.155000,986,1615
0.159999,904,1615
0.165000,772,1617
0.169999,966,1613
0.175000,943,1620
0.180000,759,1621
0.185000,832,1623
0.190000,957,1621
0.195001,804,1617
0.200000,814,1619
0.205000,991,1617
0.210000,902,1619
0.214999,769,1625
0.220001,967,1616
0.225001,935,1619
0.229999,759,1618
0.234999,841,1618
0.240001,965,1619
0.245000,787,1619
0.249999,819,1615
0.254999,985,1616
0.259999,904,1615
0.264999,772,1618
0.269999,963,1616
0.275000,937,1617
0.279999,749,1618
0.285000,846,1613
0.290000,959,1616
0.294999,805,1622
0.300000,803,1612
0.305001,998,1610
0.309999,907,1611
0.314999,766,1614
0.320000,945,1609
0.324999,928,1613
0.330001,766,1604
0.335001,847,1608
0.340001,963,1607
0.345000,805,1606
0.350000,797,1612
0.355000,986,1602
0.359999,898,1609
0.365001,779,1604
0.370000,935,1607
0.375000,947,1604
0.380000,759,1604
0.385000,830,1606
0.390000,961,1608
0.394999,805,1604
0.399999,804,1604
0.404999,991,1601
0.410000,915,1605
0.414999,780,1608
0.420000,946,1606
0.425000,931,1604
0.429999,749,1608
0.435000,832,1607
0.440000,966,1605
0.445001,786,1608
0.450001,813,1604
0.455000,981,1602
0.460000,898,1606
0.465001,785,1603
0.470001,942,1601
0.475000,928,1604
0.480000,764,1595
0.485000,837,1600
0.490000,963,1603
0.495001,790,1601
0.500000,813,1599
0.505001,992,1601
0.509999,906,1604
0.515000,767,1606
0.520000,954,1601
0.525000,938,1605
0.530000,753,1606
0.534999,824,1614
0.539999,978,1610
0.545001,794,1614
0.550000,821,1614
0.555000,982,1616
0.560000,903,1619
0.565000,793,1618
0.570000,952,1625
0.575000,938,1626
0.580000,773,1620
0.584999,831,1624
0.590000,963,1624
0.595000,810,1628
0.599999,807,1624
0.605001,979,1619
0.610000,923,1625
0.615000,777,1622
0.620000,952,1622
0.625001,943,1623
0.630001,750,1625
0.635000,840,1624
0.640000,968,1624
0.644999,792,1627
0.650000,826,1620
0.654999,984,1626
0.660000,909,1626
0.665001,786,1628
0.670000,942,1620
0.675000,935,1626
0.680000,774,1622
0.685001,829,1618
0.689999,981,1622
0.695000,799,1622
0.700000,803,1619
0.704999,985,1624
0.710000,906,1625
0.714999,792,1625
0.720000,940,1622
0.725000,931,1625
0.730000,770,1623
0.735000,829,1628
0.740000,965,1622
0.745000,812,1620
0.749999,808,1623
0.755000,973,1625
0.760000,928,1620
0.765000,774,1621
0.770000,930,1621
0.775001,954,1619
0.780000,760,1617
0.785000,820,1615
0.790000,972,1617
0.795000,818,1615
0.800000,806,1616
0.804999,979,1614
0.810000,930,1611
0.815000,776,1610
0.820001,929,1614
0.825000,928,1612
0.830000,767,1610
0.835000,825,1611
0.840000,964,1610
0.845001,794,1612
0.850000,814,1610
0.855001,979,1609
0.860000,912,1612
0.865000,785,1613
0.870000,931,1615
0.875000,929,1616
0.880000,770,1612
0.885000,829,1613
0.890001,961,1614
0.895000,798,1613
0.900001,815,1613
0.905000,980,1613
0.910000,911,1617
0.915000,786,1614
0.920001,935,1614
0.925000,932,1613
0.929999,768,1614
0.935000,821,1616
0.939999,975,1609
0.945001,813,1614
0.950001,800,1615
0.955001,990,1613
