t,x,y
0.000000,892,1599
0.005001,781,1598
0.010000,957,1601
0.015000,922,1606
0.020000,765,1604
0.025000,861,1607
0.030000,954,1604
0.035001,771,1610
0.040000,818,1610
0.045000,977,1611
0.050001,875,1610
0.055000,788,1614
0.060000,948,1616
0.065000,936,1612
0.070000,754,1614
0.075000,870,1614
0.080001,963,1616
0.085000,772,1619
0.090000,811,1616
0.095001,981,1616
0.099999,875,1621
0.105000,795,1619
0.110000,956,1620
0.115001,924,1617
0.120000,763,1615
0.125000,849,1617
0.130000,974,1614
0.134999,779,1615
0.139999,803,1616
0.145000,987,1610
0.150000,877,1613
0.154999,779,1610
0.159999,972,1611
0.164999,930,1611
0.170000,748,1610
0.175000,861,1609
0.180000,951,1609
0.185000,786,1602
0.189999,813,1609
0.195000,978,1606
0.199999,875,1608
0.205000,781,1599
0.210001,964,1605
0.215001,927,1607
0.220000,765,1605
0.225000,849,1610
0.230000,948,1607
0.234999,783,1606
0.240001,815,1601
0.244999,968,1609
0.250001,891,1602
0.255000,790,1609
0.260000,959,1608
0.265000,923,1608
0.270000,768,1610
0.274999,858,1611
0.279999,950,1614
0.285001,786,1613
0.290000,809,1614
0.295000,971,1616
0.300001,886,1614
0.305000,780,1613
0.310000,970,1615
0.314999,932,1617
0.320001,768,1616
0.325000,858,1615
0.330001,949,1617
0.335000,787,1613
0.340000,809,1616
0.345001,973,1614
0.349999,890,1616
0.355001,786,1612
0.360000,957,1618
0.365000,943,1613
0.369999,754,1616
0.375001,869,1612
0.380000,960,1616
0.385000,775,1618
0.390000,826,1611
0.394999,985,1616
0.400000,874,1613
0.405000,796,1619
0.410000,965,1618
0.414999,930,1621
0.420000,751,1626
0.425001,878,1621
0.429999,967,1621
0.435000,779,1622
0.439999,803,1622
0.444999,976,1620
0.450000,887,1619
0.455000,785,1616
0.460000,974,1621
0.465000,934,1617
0.470000,756,1617
0.475000,860,1617
0.480001,950,1618
0.485000,785,1613
0.490001,805,1618
0.494999,989,1616
0.500000,872,1618
0.505000,798,1613
0.509999,961,1614
0.514999,933,1609
0.519999,770,1617
0.525000,858,1619
0.529999,969,1616
0.535000,782,1618
0.540000,806,1617
0.545000,998,1617
0.550000,877,1619
0.555000,776,1620
0.560001,959,1619
0.565000,944,1616
0.570001,766,1615
0.575000,858,1618
0.580001,973,1610
0.585000,784,1611
0.590000,815,1611
0.595001,981,1608
0.600000,875,1607
0.605000,792,1602
0.610000,972,1604
0.614999,929,1604
0.620000,752,1603
0.625000,877,1600
0.630000,962,1600
0.634999,773,1600
0.640000,815,1597
0.645000,977,1597
0.649999,883,1598
0.654999,776,1598
0.659999,964,1597
0.665000,926,1594
0.670000,766,1590
0.675000,867,1597
0.680000,949,1600
0.685000,791,1595
0.689999,809,1598
0.695000,990,1597
0.700000,872,1599
0.705000,778,1601
0.710000,973,1602
0.715000,925,1603
0.720000,762,1601
0.724999,861,1603
0.730000,949,1608
0.735000,783,1604
0.740001,813,1607
0.745001,975,1601
0.750000,881,1606
0.755000,782,1609
0.760001,979,1608
0.765001,932,1609
0.769999,755,1613
0.775000,859,1615
0.779999,973,1609
0.785000,775,1612
0.789999,802,1616
0.795000,977,1608
0.800000,892,1610
0.804999,794,1611
0.810001,957,1612
0.815000,942,1610
0.820000,757,1613
0.825000,868,1601
0.830001,967,1613
0.835001,778,1612
0.839999,819,1611
0.845000,974,1615
0.849999,883,1613
0.855000,782,1612
0.859999,968,1606
0.865000,940,1615
0.870000,760,1612
0.875000,878,1611
0.880000,966,1612
0.885000,766,1611
0.890000,822,1612
0.895000,980,1611
0.899999,866,1611
0.904999,796,1607
0.910000,971,1606
0.915000,935,1611
0.920000,758,1606
0.925000,866,1606
0.930000,973,1602
0.935000,768,1600
0.939999,819,1601
0.945000,974,1606
0.950001,886,1601
0.954999,785,1598
0.959999,962,1599
0.965000,923,1606
0.970000,768,1600
0.975000,867,1601
0.980001,964,1602
0.985001,764,1604
0.989999,824,1601
0.994999,974,1603
1.000000,887,1601
1.005000,785,1603
1.009999,956,1610
1.015000,939,1609
1.020000,755,1608
1.025000,863,1614
1.030000,964,1606
1.035001,789,1614
1.040000,820,1619
1.045000,979,1618
1.049999,870,1621
1.055001,780,1624
1.060000,962,1625
1.065000,943,1621
1.070000,756,1625
1.075001,889,1621
1.080000,955,1620
1.084999,767,1624
1.090001,824,1621
1.095000,987,1620
1.099999,868,1621
1.105000,803,1617
1.109999,974,1617
1.115000,926,1619
1.119999,767,1617
1.125000,866,1615
1.130001,975,1609
1.135001,775,1616
1.140000,810,1619
1.144999,978,1618
1.150000,889,1615
1.154999,799,1618
1.160000,961,1620
1.164999,939,1616
1.170000,759,1622
1.175001,866,1626
1.179999,968,1623
1.185000,770,1621
1.190000,809,1626
1.195001,987,1623
1.199999,871,1625
1.205000,807,1624
1.210000,972,1623
1.215000,935,1626
1.220000,761,1619
1.224999,891,1628
1.230000,963,1625
1.235001,784,1617
1.240001,817,1630
1.245000,976,1628
1.250000,884,1620
1.255000,802,1624
1.259999,971,1622
1.264999,932,1625
1.269999,755,1626
1.275000,888,1623
1.279999,962,1620
1.285001,772,1619
1.290001,806,1624
1.295000,976,1621
1.299999,891,1618
1.305000,788,1618
1.309999,964,1621
1.315000,941,1614
1.320001,773,1619
1.325000,867,1621
1.329999,947,1620
1.334999,789,1618
1.340001,814,1619
1.345000,976,1610
1.349999,875,1618
1.355001,794,1616
1.360000,961,1616
1.365000,938,1618
1.370000,754,1616
1.375001,884,1612
1.380001,965,1614
1.385000,778,1613
1.390000,809,1612
1.394999,990,1612
1.400001,872,1613
1.404999,786,1614
1.410000,961,1613
1.415000,922,1617
1.420000,770,1612
1.425000,884,1612
1.429999,956,1614
1.435000,764,1615
1.440001,824,1612
1.445000,979,1614
1.450000,862,1614
1.455000,802,1612
1.460000,972,1609
1.464999,933,1610
1.469999,768,1605
1.475000,876,1610
1.480001,946,1609
1.484999,782,1605
1.490000,810,1605
1.494999,972,1605
1.500000,880,1601
1.505001,782,1601
1.510000,957,1601
1.515000,937,1602
1.520000,766,1598
1.525000,886,1597
1.530000,947,1600
1.535000,784,1599
1.539999,810,1600
1.545000,988,1599
1.550000,869,1600
1.555000,779,1603
1.560000,957,1604
1.564999,938,1602
1.570000,757,1602
1.575000,887,1600
1.580001,945,1603
1.585000,780,1598
1.589999,807,1599
1.595000,976,1596
1.600000,877,1596
1.605000,775,1597
1.609999,980,1592
1.615000,927,1593
1.620000,751,1594
1.625000,866,1594
1.630000,958,1590
1.635000,760,1595
1.640001,819,1590
1.645000,975,1593
1.650000,857,1595
1.654999,801,1589
1.660000,958,1593
1.665000,940,1590
1.670000,761,1590
1.675001,866,1592
1.680000,954,1594
1.685000,768,1592
1.689999,805,1592
1.695000,992,1590
1.700000,864,1590
1.705001,780,1592
1.710000,975,1588
1.715000,924,1587
1.720000,760,1588
1.725000,884,1583
1.730000,961,1587
1.734999,767,1587
1.740000,819,1584
1.744999,990,1588
1.750000,861,1588
1.755001,793,1587
