t,x,y
0.000000,985,1605
0.004999,817,1607
0.010001,790,1607
0.014999,986,1606
0.019999,918,1609
0.025000,774,1610
0.030000,924,1605
0.035001,935,1609
0.040000,769,1606
0.045000,837,1604
0.050000,970,1604
0.055000,813,1606
0.059999,808,1606
0.065000,972,1606
0.070000,914,1607
0.075000,779,1602
0.080000,914,1604
0.085000,941,1594
0.090001,763,1602
0.094999,812,1605
0.100000,978,1596
0.105000,832,1604
0.110000,809,1605
0.114999,978,1603
0.120000,917,1605
0.125000,782,1605
0.130000,921,1606
0.135000,931,1605
0.140000,774,1603
0.145000,819,1606
0.149999,966,1604
0.155000,830,1606
0.160000,799,1610
0.165000,970,1608
0.170000,934,1609
0.175000,767,1611
0.180001,928,1606
0.184999,947,1612
0.190000,757,1610
0.194999,831,1610
0.199999,977,1613
0.204999,813,1615
0.210000,818,1614
0.215000,985,1615
0.220000,918,1618
0.225000,762,1618
0.229999,934,1618
0.235000,941,1621
0.240000,774,1618
0.244999,829,1617
0.249999,970,1618
0.255001,817,1620
0.260001,813,1620
0.265000,985,1621
0.269999,919,1623
0.274999,786,1618
0.280000,923,1620
0.285000,945,1617
0.290000,754,1619
0.295001,832,1620
0.300000,977,1617
0.305000,819,1618
0.310000,811,1613
0.315000,978,1618
0.319999,913,1619
0.325001,785,1616
0.330001,923,1616
0.335001,936,1617
0.340000,751,1617
0.344999,830,1616
0.350001,970,1619
0.355001,817,1618
0.359999,818,1616
0.365000,977,1620
0.370000,936,1618
0.375000,770,1615
0.379999,921,1617
0.385000,934,1624
0.390000,750,1619
0.395001,819,1619
0.400000,968,1616
0.405001,816,1615
0.410000,810,1619
0.415000,984,1619
0.420000,927,1620
0.425000,766,1621
0.430000,914,1623
0.435000,957,1617
0.440000,756,1619
0.445000,819,1621
0.450000,965,1619
0.455001,828,1617
0.459999,810,1617
0.465000,978,1621
0.469999,937,1622
0.475000,771,1621
0.479999,913,1624
0.485000,947,1621
0.489999,757,1621
0.495000,820,1625
0.500000,983,1624
0.505001,815,1628
0.510000,820,1625
0.514999,982,1625
0.520000,927,1625
0.525000,776,1628
0.530000,924,1627
0.535001,936,1628
0.539999,767,1626
0.544999,821,1630
0.550000,983,1627
0.555000,825,1625
0.559999,800,1623
0.565001,974,1625
0.570001,935,1621
0.575000,766,1623
0.580000,939,1619
0.584999,942,1619
0.590000,754,1617
0.594999,815,1617
0.600000,976,1612
0.604999,815,1612
0.610000,799,1614
0.614999,998,1612
0.620001,916,1614
0.625000,785,1609
0.630000,923,1609
0.635001,939,1610
0.640000,770,1608
0.645000,825,1608
0.650000,967,1608
0.655001,824,1603
0.660001,816,1605
0.665000,993,1606
0.669999,925,1604
0.675000,770,1608
0.680000,918,1605
0.684999,953,1603
0.690000,762,1603
0.695000,822,1603
0.699999,961,1610
0.704999,826,1605
0.710001,812,1605
0.715001,979,1604
0.719999,914,1607
0.725000,775,1603
0.729999,920,1611
0.735000,928,1608
0.740000,763,1600
0.745000,832,1605
0.750000,969,1604
0.755000,806,1606
0.760000,798,1604
0.764999,990,1608
0.770000,929,1603
0.774999,783,1605
0.780000,923,1609
0.785001,930,1604
0.789999,771,1602
0.795000,821,1608
0.799999,966,1602
0.805001,803,1605
0.810000,797,1602
0.815001,974,1600
0.820001,931,1599
0.825000,777,1595
0.830000,934,1602
0.834999,938,1597
0.840000,748,1602
0.845000,818,1596
0.850001,977,1601
0.855000,812,1602
0.860001,814,1600
0.865000,977,1602
0.870000,936,1600
0.875000,773,1602
0.880000,919,1604
0.885000,930,1608
0.890000,767,1608
0.895000,825,1605
0.900000,969,1602
0.905001,826,1603
0.910000,804,1604
0.914999,977,1605
0.919999,926,1602
0.925000,770,1602
0.930000,923,1604
0.935001,949,1602
0.939999,756,1605
0.945000,815,1603
0.950000,984,1599
0.955001,811,1602
0.960000,797,1604
0.965000,989,1600
0.969999,918,1604
0.975000,785,1600
0.979999,931,1602
0.985000,935,1601
0.989999,748,1606
0.995000,815,1604
1.000000,982,1602
1.004999,816,1603
1.010001,796,1606
1.015001,983,1602
1.020001,917,1606
1.025001,790,1605
1.030000,937,1606
1.035000,937,1607
1.039999,750,1608
1.044999,841,1604
1.049999,979,1604
1.055001,809,1606
1.060001,806,1603
1.065000,977,1607
1.070000,916,1609
1.075000,787,1606
1.080000,936,1608
1.084999,930,1611
1.090000,774,1604
1.094999,828,1608
1.100001,970,1608
1.105000,803,1607
1.110000,814,1608
1.115000,993,1606
1.119999,918,1609
1.124999,771,1606
1.130000,922,1612
1.134999,932,1612
1.139999,774,1606
1.145001,827,1606
1.150000,972,1605
1.155000,814,1608
1.160001,810,1607
1.165000,980,1608
1.170001,915,1610
1.175000,783,1610
1.180000,940,1604
1.184999,936,1611
1.190001,750,1612
1.195000,832,1617
1.199999,968,1615
1.204999,808,1611
1.210000,808,1616
1.215000,978,1611
1.219999,913,1613
1.225001,784,1603
1.229999,943,1613
1.235000,937,1611
1.240000,754,1611
1.245000,819,1610
1.250000,966,1609
1.254999,824,1609
1.260001,812,1613
1.264999,978,1612
1.270000,915,1612
1.274999,784,1607
1.280000,945,1611
1.285001,937,1613
1.290000,756,1614
1.295000,818,1615
1.300000,979,1609
1.305001,815,1614
1.310000,809,1613
1.315001,989,1613
1.320000,914,1616
1.324999,787,1615
1.329999,935,1614
1.335001,929,1618
1.340000,750,1619
1.345000,838,1615
1.350000,975,1617
1.354999,800,1618
1.360000,797,1618
1.365000,979,1618
1.370000,912,1620
1.375000,786,1616
1.380001,948,1616
1.385001,934,1617
1.390000,768,1616
1.395000,828,1618
1.399999,965,1617
1.405001,816,1614
1.410000,810,1621
1.415000,977,1618
1.420001,914,1620
1.425000,781,1611
1.430001,941,1620
1.435001,932,1619
1.439999,766,1614
1.445000,833,1621
1.450000,965,1623
1.455000,797,1625
1.459999,817,1617
1.465001,989,1619
1.470000,928,1621
1.475001,772,1622
1.480000,930,1624
1.484999,933,1621
1.489999,770,1620
1.495001,826,1622
1.500001,958,1622
1.505001,813,1615
1.510000,809,1619
1.514999,985,1620
1.520000,908,1621
1.524999,785,1621
1.530000,938,1622
1.535000,951,1621
1.540000,762,1622
1.545001,820,1624
1.549999,975,1621
1.555001,796,1624
1.560001,803,1620
1.565000,981,1613
1.570000,921,1617
1.575000,772,1619
1.580000,933,1615
1.585000,949,1612
1.590000,762,1616
1.595000,818,1615
1.599999,969,1606
1.605000,815,1609
1.610000,804,1611
1.614999,972,1610
1.619999,926,1609
1.624999,766,1611
1.630000,947,1614
1.635000,932,1611
1.639999,746,1612
1.645000,830,1608
1.649999,961,1608
1.655000,794,1604
1.660000,806,1606
1.664999,979,1605
1.670000,910,1607
1.675000,780,1604
1.680000,937,1605
1.685000,927,1603
1.690001,763,1603
1.695000,830,1604
1.700000,952,1606
1.705000,809,1602
1.710000,801,1602
1.715000,970,1604
1.720000,924,1596
1.725000,770,1603
1.730000,931,1598
1.735000,939,1597
1.740000,755,1596
1.744999,825,1597
1.749999,952,1600
1.755001,809,1599
1.760000,801,1597
1.764999,968,1600
1.770001,916,1593
1.775000,771,1595
1.780000,927,1598
1.785000,941,1595
1.789999,752,1601
1.795000,832,1599
1.799999,966,1597
1.805001,789,1597
1.810001,816,1595
1.814999,981,1597
1.820000,915,1596
1.825000,764,1598
1.830000,928,1595
1.835000,923,1595
1.840000,766,1593
1.845000,834,1593
1.850000,956,1592
1.854999,788,1593
1.860000,814,1594
1.864999,969,1597
1.870000,920,1592
1.874999,772,1592
1.880000,945,1594
1.885001,941,1593
1.890000,753,1596
1.895001,821,1599
1.900001,968,1595
1.905001,795,1599
1.910001,799,1598
1.915001,968,1600
1.920000,904,1593
1.924999,769,1601
1.930001,954,1601
1.935000,940,1602
1.940001,748,1605
1.945001,823,1606
1.949999,972,1606
1.954999,788,1605
1.960000,815,1603
1.965001,969,1605
1.969999,899,1605
1.975000,785,1603
1.980000,941,1602
1.985000,931,1602
1.990001,768,1599
1.995000,834,1599
2.000000,959,1598
2.005000,784,1600
2.010000,798,1599
2.015000,994,1594
2.020000,911,1597
2.025001,776,1596
2.030000,943,1594
2.035000,933,1595
2.040000,753,1595
2.045000,829,1595
2.050000,973,1596
2.055000,807,1594
2.060000,806,1594
2.065001,985,1595
2.070000,901,1593
2.075001,762,1594
2.080000,958,1585
2.085000,937,1588
2.090001,746,1592
2.095000,843,1587
2.100001,952,1592
2.105000,797,1589
2.110001,799,1593
2.115001,987,1583
2.120000,900,1588
2.125001,782,1588
2.130000,942,1587
2.135000,927,1588
2.139999,745,1590
2.145000,828,1592
2.150000,974,1586
2.155001,799,1585
2.160000,806,1589
2.165000,995,1585
2.170000,912,1587
2.175000,769,1590
2.180001,936,1590
2.185000,944,1587
2.190001,752,1588
2.195001,833,1589
2.200000,960,1592
2.205001,807,1588
2.209999,812,1594
2.215000,985,1590
2.220000,898,1593
2.225000,782,1586
2.230000,946,1592
2.235000,943,1601
2.240000,755,1596
2.245000,829,1595
2.250000,957,1595
2.254999,800,1594
2.260000,813,1596
2.265001,981,1597
2.269999,891,1598
