t,x,y
0.000000,935,1608
0.005000,751,1608
0.009999,818,1608
0.015001,984,1608
0.020000,843,1605
0.024999,779,1608
0.029999,974,1607
0.035000,924,1607
0.040000,749,1611
0.045000,905,1603
0.050000,950,1608
0.055000,751,1605
0.060000,813,1605
0.064999,984,1604
0.070000,842,1608
0.075000,792,1599
0.080001,986,1608
0.085000,926,1607
0.090000,751,1610
0.095000,899,1611
0.099999,954,1607
0.105001,752,1611
0.110000,820,1609
0.115000,970,1607
0.119999,832,1608
0.125000,782,1608
0.130000,980,1606
0.134999,917,1608
0.140000,773,1606
0.145001,889,1608
0.150000,942,1604
0.155000,769,1602
0.160001,813,1603
0.165000,964,1608
0.169999,855,1605
0.175000,789,1605
0.179999,961,1605
0.185000,927,1604
0.190000,761,1595
0.194999,905,1603
0.199999,938,1605
0.205000,761,1600
0.210000,808,1599
0.215000,984,1598
0.220000,850,1597
0.225000,788,1596
0.230001,962,1599
0.235001,928,1593
0.240000,756,1595
0.245000,899,1585
0.249999,958,1593
0.255000,758,1591
0.260000,805,1592
0.265000,965,1595
0.270001,847,1590
0.275000,788,1591
0.279999,984,1590
0.285001,932,1594
0.290000,759,1592
0.294999,885,1594
0.299999,952,1594
0.305000,756,1596
0.310001,824,1593
0.314999,971,1595
0.320000,851,1593
0.325000,800,1595
0.330001,968,1597
0.335000,932,1593
0.339999,758,1594
0.344999,889,1590
0.349999,952,1590
0.355001,755,1593
0.360001,819,1592
0.364999,969,1594
0.369999,858,1591
0.375000,791,1592
0.380000,969,1591
0.385000,942,1591
0.390000,769,1598
0.395000,893,1598
0.400000,949,1597
0.405000,759,1599
0.410001,817,1602
0.415000,971,1607
0.419999,850,1611
0.425000,810,1610
0.429999,977,1613
0.435001,920,1615
0.440000,783,1615
0.445001,899,1619
0.450000,943,1623
0.455000,778,1621
0.460001,818,1622
0.465000,993,1622
0.470001,841,1625
0.475000,813,1626
0.480001,972,1624
0.485000,933,1625
0.489999,780,1624
0.494999,903,1622
0.500001,947,1617
0.505000,764,1622
0.510000,833,1627
0.515000,988,1622
0.519999,850,1624
0.525000,791,1626
0.529999,986,1620
0.535000,922,1627
0.539999,776,1622
0.545000,894,1625
0.550000,957,1626
0.554999,758,1630
0.560000,830,1628
0.564999,981,1626
0.570000,837,1630
0.574999,806,1623
0.580000,980,1624
0.585000,922,1625
0.590000,777,1623
0.595000,897,1619
0.599999,947,1616
0.605000,771,1614
0.610000,810,1612
0.615000,990,1612
0.619999,837,1612
0.625000,804,1611
0.630001,974,1604
0.635000,934,1610
0.640000,756,1614
0.645000,914,1608
0.650001,949,1604
0.655000,760,1610
0.660000,833,1607
0.664999,975,1606
0.670001,843,1601
0.675000,792,1613
0.680000,969,1610
0.684999,937,1610
0.689999,764,1612
0.695000,916,1609
0.700001,945,1611
0.705000,774,1611
0.710000,815,1613
0.715001,990,1614
0.720000,840,1612
0.724999,788,1613
0.730000,985,1612
0.735000,923,1614
0.740001,777,1613
0.745001,903,1610
0.750000,943,1617
0.755000,779,1611
0.760000,810,1616
0.765000,971,1615
0.770000,850,1614
0.775000,803,1612
0.780000,974,1618
0.785000,942,1614
0.790000,764,1615
0.794999,898,1616
0.799999,952,1613
0.805000,759,1614
0.810000,811,1615
0.815000,984,1605
0.820001,845,1609
0.825000,783,1611
0.830000,979,1610
0.835000,921,1608
0.840000,757,1610
0.845000,915,1606
0.850001,945,1607
0.855000,757,1605
0.859999,810,1608
0.865001,982,1606
0.870000,836,1605
0.875000,810,1602
0.880001,982,1604
0.884999,922,1604
0.890000,772,1605
0.894999,890,1606
0.900001,957,1602
0.905001,768,1602
0.910001,816,1600
0.915001,971,1602
0.920000,854,1602
0.925000,800,1599
0.929999,969,1604
0.935001,917,1604
0.940001,774,1598
0.944999,912,1600
0.949999,945,1600
0.955000,753,1599
0.960000,819,1600
0.964999,972,1596
0.969999,854,1594
0.974999,786,1600
0.980000,968,1594
0.984999,925,1593
0.990000,767,1584
0.995001,907,1589
1.000001,950,1586
1.005000,757,1586
1.010000,804,1589
1.014999,980,1586
1.019999,828,1587
1.025000,792,1590
1.030001,990,1588
1.034999,923,1590
1.040000,772,1582
1.044999,903,1592
1.050000,943,1594
1.054999,753,1599
1.060000,821,1594
1.064999,970,1597
1.070001,857,1595
1.075001,791,1597
1.079999,990,1600
1.084999,929,1598
1.090000,765,1597
1.095000,896,1599
1.099999,962,1597
1.105001,762,1597
1.110000,808,1601
1.115000,989,1599
1.119999,842,1597
1.125000,789,1601
1.130000,989,1599
1.134999,922,1605
1.140000,771,1605
1.145000,904,1605
1.150000,947,1602
1.155000,773,1607
1.160001,815,1613
1.165000,969,1617
1.169999,856,1615
1.174999,793,1619
1.180000,988,1613
1.185000,933,1621
1.190000,762,1624
1.195000,918,1621
1.200000,950,1624
1.205001,758,1631
1.210000,827,1618
1.214999,978,1626
1.219999,831,1628
1.224999,801,1626
1.230000,972,1629
1.235000,933,1627
1.240000,762,1629
1.244999,918,1625
1.250001,949,1623
1.255000,759,1626
1.260000,832,1625
1.265001,979,1627
1.270000,835,1629
1.275000,811,1625
1.280000,984,1626
1.285000,933,1628
1.290000,762,1628
1.294999,918,1625
1.299999,953,1624
1.305000,765,1625
1.310000,823,1616
1.315001,988,1614
1.320000,850,1621
1.324999,794,1620
1.330001,987,1613
1.335000,928,1619
1.340000,760,1620
1.345000,909,1618
1.349999,943,1618
1.355000,777,1614
1.360001,832,1610
1.365000,971,1614
1.369999,849,1615
1.375000,800,1614
1.380000,974,1611
1.384999,915,1614
1.390001,767,1602
1.395000,913,1612
1.400000,957,1609
1.405000,762,1614
1.410000,815,1610
1.415000,988,1608
1.420000,833,1611
1.425000,804,1610
1.430000,975,1609
1.435001,917,1609
1.440001,756,1609
1.445000,916,1610
1.449999,946,1603
1.455001,755,1605
1.460001,827,1602
1.464999,980,1602
1.469999,833,1603
1.475000,794,1602
1.480000,995,1600
1.485000,931,1600
1.490000,774,1605
1.494999,914,1597
1.500001,949,1597
1.505001,752,1598
1.510000,823,1597
1.515001,971,1594
1.519999,835,1596
1.525000,791,1597
1.530001,973,1598
1.535000,936,1596
1.540000,760,1596
1.545000,900,1596
1.550000,941,1598
1.554999,774,1595
1.560000,826,1598
1.565000,976,1598
1.570000,832,1591
1.575001,806,1599
1.580001,968,1599
1.585001,920,1596
1.589999,777,1594
1.594999,908,1595
1.600000,944,1593
1.605000,755,1592
1.610000,818,1589
1.615000,985,1592
1.620000,834,1593
1.624999,785,1596
1.630000,985,1595
1.635000,926,1596
1.640001,762,1597
1.645001,894,1602
1.649999,957,1596
1.654999,761,1604
1.660001,834,1603
1.665000,985,1607
1.670000,831,1609
1.675001,804,1608
1.680000,980,1609
1.685001,925,1610
1.689999,774,1608
1.695000,912,1613
1.700000,940,1615
1.705000,774,1615
1.710000,817,1614
1.714999,974,1614
1.720000,854,1611
1.725000,807,1612
1.730000,982,1612
1.735000,924,1612
1.740001,771,1614
1.745000,901,1615
1.749999,955,1613
1.754999,773,1612
1.760000,820,1612
1.765000,977,1615
1.769999,854,1613
1.775000,795,1613
1.779999,987,1616
1.785000,922,1616
1.790000,775,1614
1.794999,905,1617
1.800000,959,1615
1.805000,768,1613
1.810000,814,1620
1.814999,992,1613
1.820001,836,1609
1.825000,805,1606
1.830000,979,1616
1.835000,925,1613
1.840000,775,1612
1.845000,902,1611
1.849999,966,1607
1.855000,775,1610
1.860000,821,1609
1.865000,969,1612
1.870000,849,1608
1.875000,798,1610
1.880000,970,1611
1.885001,931,1610
1.890000,764,1608
1.895000,902,1612
1.900000,956,1612
1.905000,760,1610
1.910000,815,1611
1.915000,993,1614
1.919999,832,1614
1.924999,815,1614
1.930000,973,1617
1.935000,944,1614
1.939999,765,1613
1.945000,922,1610
1.949999,950,1614
1.955001,752,1617
1.960001,816,1613
1.965000,977,1603
1.970000,844,1613
1.974999,798,1613
1.980000,977,1609
1.984999,917,1614
1.990000,774,1611
1.995000,901,1612
2.000000,944,1610
2.005000,770,1608
2.009999,821,1612
2.015001,977,1604
2.020001,848,1616
2.025000,796,1617
2.029999,975,1622
2.035000,922,1622
2.040000,760,1619
2.045000,913,1621
2.049999,945,1624
2.055000,773,1621
2.060000,827,1626
2.064999,978,1626
2.070001,830,1629
2.075000,809,1628
2.080000,987,1626
2.085000,924,1625
2.089999,762,1623
2.094999,920,1622
2.099999,941,1625
2.105001,756,1624
2.110001,832,1621
2.115000,979,1620
2.120000,830,1621
2.124999,806,1619
2.129999,975,1618
2.135001,918,1621
2.140000,776,1618
2.144999,907,1623
2.150000,958,1618
2.155000,750,1625
2.160000,828,1622
2.165000,984,1621
2.169999,825,1629
2.175000,808,1625
2.179999,981,1629
2.185000,916,1631
2.190000,773,1630
2.195001,911,1631
2.200000,943,1634
2.205000,753,1634
2.210001,829,1626
2.214999,985,1631
2.220000,839,1631
2.225000,794,1635
2.230001,971,1635
2.235000,938,1633
2.239999,772,1632
2.245000,909,1632
2.249999,947,1632
2.254999,761,1630
2.260000,832,1630
2.265000,979,1627
2.270001,828,1632
2.275000,810,1629
2.279999,981,1627
2.285000,920,1629
2.289999,779,1624
2.295000,913,1625
2.300000,944,1624
2.305000,755,1618
2.309999,827,1619
2.315000,985,1617
2.320000,833,1619
2.325000,792,1619
2.330000,986,1614
2.335000,923,1615
2.340000,760,1614
2.345001,927,1612
2.350000,952,1614
2.355000,755,1613
2.360000,820,1615
2.365001,971,1612
2.370000,836,1610
2.374999,806,1610
2.379999,977,1609
2.385000,925,1599
2.390000,767,1610
2.395000,899,1611
2.400001,949,1604
2.405000,752,1605
2.410000,829,1605
2.414999,967,1601
2.420001,840,1593
2.425000,810,1597
2.429999,976,1595
2.435001,937,1593
2.440000,757,1590
2.445001,915,1588
2.450001,944,1590
2.455000,756,1580
2.460000,823,1581
2.465000,970,1584
2.470001,827,1580
2.475001,787,1577
2.480000,987,1576
2.484999,927,1573
2.490000,761,1575
2.495001,911,1568
2.500001,939,1572
2.505000,751,1574
2.510000,826,1571
2.515001,972,1572
2.519999,822,1574
2.525000,786,1577
2.530000,983,1578
2.535000,930,1576
2.540000,773,1582
2.545000,912,1583
2.550000,939,1588
2.554999,755,1584
2.560001,809,1588
2.565000,963,1592
2.570000,839,1593
2.575000,794,1592
2.580000,976,1589
2.585000,917,1594
2.590000,775,1591
2.595000,909,1592
2.599999,938,1592
2.605000,749,1589
2.609999,827,1589
2.615000,964,1592
2.619999,840,1589
2.625001,789,1588
2.630001,982,1588
2.634999,920,1587
2.640000,774,1590
2.645000,900,1592
2.650000,955,1592
2.654999,757,1594
2.660001,813,1592
2.665001,983,1591
2.669999,831,1597
2.674999,786,1602
2.680000,985,1601
2.685000,920,1602
2.690000,772,1598
2.695000,917,1603
2.700000,945,1604
2.705000,757,1607
2.710000,831,1609
2.715001,972,1610
2.720001,821,1614
2.725001,814,1610
2.730000,977,1614
2.735000,936,1611
2.740001,781,1611
2.745000,921,1617
2.750000,944,1613
2.755000,757,1618
2.759999,813,1621
2.765001,990,1615
2.770000,827,1617
2.775000,809,1611
2.779999,984,1616
2.785000,918,1621
2.790000,765,1617
2.795000,905,1620
2.800001,960,1618
2.805000,762,1617
2.810001,817,1618
2.815001,968,1616
2.820000,841,1613
2.825000,815,1616
2.829999,982,1616
2.834999,925,1616
2.840000,777,1616
2.844999,923,1617
2.849999,948,1614
2.855001,754,1618
2.860000,810,1617
2.865000,979,1619
2.870001,827,1617
2.875000,794,1618
2.880000,986,1619
2.885000,930,1620
2.890000,760,1622
2.895000,928,1618
2.900000,946,1622
2.904999,761,1621
