t,x,y
0.000000,979,1609
0.005000,829,1613
0.010000,796,1617
0.015001,976,1613
0.020000,930,1617
0.025000,768,1616
0.029999,933,1615
0.034999,943,1618
0.040000,773,1617
0.045000,820,1615
0.050001,982,1619
0.055000,819,1625
0.060000,811,1624
0.064999,985,1621
0.070000,914,1627
0.075000,771,1627
0.079999,908,1629
0.085000,944,1628
0.090000,777,1628
0.095000,818,1630
0.099999,964,1630
0.105000,825,1630
0.110000,792,1634
0.115000,982,1629
0.120001,918,1633
0.125000,774,1630
0.130000,917,1633
0.134999,939,1635
0.140001,766,1627
0.145000,822,1632
0.150000,968,1634
0.155000,830,1629
0.159999,800,1631
0.165001,995,1629
0.169999,924,1633
0.175001,779,1630
0.180000,930,1629
0.184999,942,1627
0.190000,767,1623
0.195000,822,1626
0.200000,977,1626
0.204999,816,1626
0.210000,816,1624
0.214999,974,1622
0.220000,934,1620
0.225000,761,1622
0.229999,928,1615
0.234999,943,1615
0.240000,772,1616
0.244999,824,1613
0.250000,964,1612
0.255000,827,1612
0.260000,803,1611
0.265000,973,1611
0.270000,931,1611
0.275000,771,1611
0.280001,913,1612
0.284999,956,1608
0.290000,757,1611
0.294999,820,1611
0.300000,979,1614
0.304999,823,1611
0.310000,794,1615
0.315000,989,1614
0.320000,919,1612
0.325000,779,1606
0.329999,929,1612
0.335001,936,1611
0.340000,765,1603
0.345001,818,1608
0.350000,980,1605
0.354999,824,1607
0.359999,815,1602
0.365000,982,1605
0.370001,918,1604
0.375000,760,1607
0.380000,931,1602
0.384999,937,1603
0.390001,769,1603
0.395000,817,1604
0.400000,986,1608
0.405000,818,1609
0.410000,818,1609
0.415001,976,1610
0.420000,937,1612
0.425000,775,1614
0.429999,921,1613
0.435000,938,1617
0.440000,766,1610
0.444999,821,1616
0.450001,983,1620
0.455000,819,1617
0.460001,802,1618
0.464999,993,1615
0.470001,923,1612
0.475000,772,1610
0.480000,921,1613
0.485000,949,1609
0.490001,755,1609
0.495000,832,1610
0.499999,965,1607
0.505000,823,1606
0.510000,798,1609
0.515000,987,1603
0.520000,939,1604
0.524999,767,1604
0.529999,941,1603
0.535000,936,1609
0.540000,752,1609
0.545000,837,1609
0.550000,975,1609
0.555000,810,1608
0.560000,819,1608
0.565000,976,1612
0.569999,913,1616
0.575000,773,1610
0.579999,922,1611
0.585000,940,1610
0.590000,756,1609
0.595001,814,1609
0.600000,984,1608
0.605000,815,1607
0.610000,793,1605
0.615001,995,1602
0.620000,911,1605
0.624999,784,1605
0.630000,919,1605
0.634999,944,1599
0.640000,768,1606
0.645000,813,1604
0.649999,981,1600
0.654999,808,1602
0.659999,796,1606
0.665001,975,1604
0.670000,936,1603
0.675001,768,1607
0.680001,924,1611
0.685000,934,1612
0.690001,766,1611
0.695001,820,1613
0.700000,986,1611
0.705000,808,1616
0.710001,801,1617
0.715000,993,1615
0.720001,919,1616
0.725000,788,1617
0.730000,934,1617
0.735001,957,1614
0.740000,764,1614
0.745000,826,1616
0.749999,969,1615
0.755001,817,1615
0.760000,812,1616
0.765000,977,1615
0.770000,924,1607
0.775000,784,1614
0.780000,932,1614
0.785000,949,1612
0.790000,768,1612
0.795000,826,1614
0.800000,971,1614
0.804999,806,1613
0.810001,816,1610
0.815000,989,1614
0.819999,915,1616
0.825000,781,1611
0.829999,926,1613
0.835000,952,1611
0.840000,754,1614
0.845000,837,1612
0.850000,979,1614
0.854999,802,1614
0.859999,806,1614
0.865000,992,1613
0.869999,930,1613
0.875000,779,1614
0.880001,934,1613
0.885000,938,1617
0.890000,751,1615
0.895000,837,1612
0.900000,970,1614
0.905000,798,1613
0.910000,818,1613
0.915000,981,1615
0.919999,918,1609
0.925000,788,1612
0.930000,930,1618
0.935000,945,1612
0.940000,754,1616
0.945000,824,1612
0.950001,968,1614
0.955000,816,1610
0.960000,818,1616
0.965001,983,1613
0.970000,915,1612
0.974999,768,1613
0.979999,945,1611
0.984999,932,1613
0.990000,766,1605
0.995000,836,1611
1.000001,962,1612
1.004999,812,1610
1.009999,804,1611
1.015000,997,1608
1.020000,904,1612
1.024999,789,1611
1.030000,933,1610
1.034999,945,1614
1.040000,753,1614
1.044999,823,1618
1.050000,981,1612
1.054999,801,1616
1.060000,798,1617
1.065000,998,1617
1.070000,911,1617
1.075000,768,1620
1.079999,952,1621
1.085000,941,1618
1.090000,767,1619
1.095000,835,1616
1.099999,972,1618
1.105000,802,1619
1.110001,802,1618
1.114999,995,1615
1.120000,907,1618
1.125000,791,1615
1.130000,949,1614
1.135000,941,1614
1.140000,761,1612
