t,x,y
0.000000,941,1609
0.004999,776,1610
0.010000,899,1610
0.014999,959,1604
0.020000,766,1608
0.025000,816,1607
0.030000,979,1609
0.035001,835,1608
0.040001,805,1604
0.045000,983,1607
0.049999,922,1608
0.055000,771,1607
0.059999,905,1608
0.065001,936,1609
0.069999,774,1605
0.075001,813,1608
0.080001,983,1606
0.085000,841,1607
0.090000,785,1611
0.095000,991,1606
0.100001,927,1609
0.105001,756,1611
0.109999,906,1610
0.114999,942,1609
0.120000,757,1609
0.124999,827,1614
0.129999,972,1612
0.135000,830,1616
0.140000,805,1612
0.145001,978,1613
0.150000,923,1613
0.155000,774,1612
0.160001,899,1614
0.165000,960,1612
0.170001,756,1614
0.175001,824,1613
0.180000,972,1611
0.185000,854,1610
0.189999,797,1612
0.194999,968,1612
0.200001,944,1606
0.205000,769,1608
0.210000,905,1607
0.215001,938,1607
0.220001,770,1601
0.224999,822,1604
0.230000,974,1605
0.234999,834,1606
0.240000,794,1605
0.244999,968,1604
0.250000,934,1602
0.254999,764,1602
0.260001,896,1604
0.265000,953,1600
0.270001,758,1601
0.275001,827,1594
0.279999,983,1601
0.284999,835,1602
0.290000,790,1601
0.294999,988,1600
0.299999,923,1603
0.305000,776,1599
0.309999,902,1600
0.315001,940,1600
0.320000,771,1600
0.324999,814,1601
0.330000,984,1594
0.335000,842,1596
0.340000,789,1593
0.344999,986,1597
0.350001,922,1595
0.354999,774,1593
0.360000,907,1593
0.365000,939,1595
0.370000,768,1591
0.375000,811,1595
0.380000,965,1596
0.385000,840,1598
0.390000,795,1598
0.395001,989,1596
0.400000,927,1599
0.405000,776,1600
0.410000,904,1604
0.414999,939,1601
0.420001,774,1603
0.425000,815,1607
0.430000,965,1609
0.435000,849,1608
0.439999,799,1604
0.445000,969,1606
0.449999,936,1606
0.455001,767,1605
0.459999,900,1609
0.465001,939,1608
0.470000,756,1614
0.475001,829,1610
0.480000,984,1609
0.484999,831,1613
0.489999,808,1610
0.495001,977,1614
0.500001,918,1615
0.504999,780,1616
0.510000,902,1617
0.514999,962,1617
0.520001,760,1620
0.525001,805,1623
0.530000,982,1624
0.535001,839,1623
0.540000,787,1629
0.545000,991,1629
0.550000,922,1630
0.555000,778,1627
0.559999,904,1629
0.565000,936,1632
0.570000,753,1632
0.575000,821,1631
0.580000,969,1633
0.585000,827,1634
0.590000,793,1635
0.595000,994,1630
0.600000,930,1631
0.604999,760,1632
0.610001,916,1631
0.615001,944,1632
0.620000,757,1633
0.625000,829,1632
