t,x,y
177.620006,756,1444
177.625005,717,1467
177.630006,772,1484
177.635005,788,1505
177.640006,748,1523
177.645005,777,1547
177.650005,833,1566
177.655005,810,1583
177.660005,826,1604
177.665007,895,1625
177.670007,895,1643
177.675006,868,1667
177.680005,918,1685
177.685005,932,1700
177.690006,893,1720
177.695007,932,1736
177.700006,987,1758
177.705006,967,1774
177.710006,973,1789
177.715006,1027,1811
177.720005,1033,1824
177.725005,1005,1837
177.730006,1070,1854
177.735006,1080,1866
177.740005,1048,1882
177.745005,1077,1893
177.750005,1126,1904
177.755005,1092,1921
177.760007,1102,1926
177.765006,1164,1938
177.770007,1158,1949
177.775005,1139,1950
177.780006,1200,1961
177.785005,1209,1963
177.790007,1154,1969
177.795007,1174,1977
177.800006,1226,1984
177.805005,1188,1987
177.810006,1209,1992
177.815005,1254,1988
177.820006,1246,2001
177.825006,1209,2005
177.830006,1257,2008
177.835006,1269,2011
177.840006,1221,2012
177.845005,1246,2015
177.850006,1286,2017
177.855007,1252,2017
177.860007,1249,2018
177.865006,1307,2016
177.870005,1268,2020
177.875005,1250,2011
177.880005,1286,2009
177.885006,1293,2005
177.890006,1238,2004
177.895006,1244,2000
177.900006,1290,1990
177.905005,1246,1988
177.910006,1237,1981
177.915006,1277,1971
177.920006,1257,1962
177.925007,1213,1954
177.930006,1253,1946
177.935006,1256,1935
177.940005,1185,1923
177.945006,1193,1914
177.950007,1236,1906
177.955006,1178,1891
177.960005,1157,1879
177.965005,1200,1870
177.970005,1169,1860
177.975005,1115,1845
177.980005,1150,1835
177.985007,1141,1823
177.990006,1085,1810
177.995006,1088,1800
178.000005,1118,1788
178.005006,1068,1778
178.010006,1053,1765
178.015007,1100,1755
178.020006,1071,1745
178.025006,1013,1739
178.030005,1037,1722
178.035005,1021,1715
178.040006,964,1702
178.045006,986,1691
178.050006,1009,1681
178.055006,952,1669
178.060006,943,1661
178.065005,974,1649
178.070006,941,1645
178.075006,894,1630
178.080006,925,1623
178.085006,912,1616
178.090005,853,1605
178.095006,869,1595
178.100006,897,1588
178.105007,838,1578
178.110007,830,1571
178.115006,870,1562
178.120005,856,1549
178.125005,797,1548
178.130006,853,1538
178.135006,841,1533
178.140006,782,1527
178.145006,788,1520
178.150006,839,1515
178.155006,773,1507
178.160005,773,1503
178.165006,811,1500
178.170006,792,1494
178.175007,754,1485
178.180005,795,1483
178.185005,788,1480
178.190005,734,1475
178.195006,746,1473
178.200006,782,1462
178.205006,741,1460
178.210005,734,1456
178.215005,784,1448
178.220006,753,1449
178.225006,718,1443
178.230007,756,1444
178.235007,753,1439
178.240006,720,1432
178.245005,720,1432
178.250005,754,1430
178.255006,724,1424
178.260006,729,1424
178.265006,766,1421
178.270005,747,1425
178.275005,706,1426
178.280005,750,1426
178.285006,749,1426
178.290006,705,1425
178.295007,721,1426
178.300006,773,1424
178.305005,730,1426
178.310005,722,1423
178.315005,786,1427
178.320006,754,1425
178.325005,718,1426
178.330006,760,1428
178.335006,760,1424
178.340006,714,1424
178.345005,736,1422
178.350005,772,1424
178.355007,722,1425
178.360006,725,1426
178.365005,775,1429
178.370006,760,1430
178.375005,721,1434
178.380005,790,1434
178.385006,789,1438
178.390006,734,1441
178.395007,749,1443
178.400006,782,1450
178.405005,733,1456
178.410006,763,1462
178.415007,810,1465
178.420006,786,1469
178.425006,756,1478
178.430006,803,1481
178.435005,798,1490
178.440006,746,1498
178.445006,766,1505
178.450006,808,1512
178.455007,761,1521
178.460007,788,1524
178.465007,829,1533
178.470006,813,1540
178.475006,776,1551
178.480006,825,1559
178.485006,848,1562
178.490006,800,1569
178.495007,819,1577
178.500005,859,1583
178.505006,811,1591
178.510007,834,1600
178.515006,873,1600
178.520005,855,1616
178.525006,851,1620
178.530006,896,1626
178.535006,900,1635
178.540007,850,1643
178.545006,872,1652
178.550006,907,1660
178.555006,883,1665
178.560005,887,1674
178.565006,951,1681
178.570006,926,1686
178.575007,890,1697
178.580006,944,1702
178.585006,959,1709
178.590005,895,1718
178.595006,941,1722
178.600007,980,1726
178.605006,933,1731
178.610007,932,1737
178.615005,980,1740
178.620005,955,1749
178.625005,927,1750
178.630005,998,1752
178.635006,986,1753
178.640006,934,1754
178.645005,949,1756
178.650006,977,1756
178.655006,931,1761
178.660006,937,1755
178.665007,995,1752
178.670006,966,1747
178.675006,926,1744
178.680005,970,1728
178.685006,957,1733
178.690006,916,1728
178.695006,936,1721
178.700007,961,1710
178.705005,904,1701
178.710006,913,1693
178.715006,951,1677
178.720005,916,1672
178.725005,870,1660
178.730006,907,1651
178.735007,907,1630
178.740005,851,1619
178.745005,859,1608
178.750006,889,1597
178.755007,838,1580
178.760006,829,1566
178.765006,862,1552
178.770006,851,1539
178.775005,798,1522
178.780005,838,1507
178.785005,823,1492
178.790007,769,1482
178.795007,784,1467
178.800006,801,1453
178.805005,751,1438
178.810005,756,1428
178.815005,785,1416
178.820006,756,1401
178.825007,720,1387
178.830007,759,1376
178.835006,749,1365
178.840005,686,1352
178.845006,702,1340
178.850006,714,1327
178.855006,650,1320
178.860006,652,1311
178.865006,712,1297
178.870006,672,1288
178.875005,635,1277
178.880005,671,1268
178.885007,654,1259
178.890006,594,1251
178.895005,637,1240
178.900005,655,1233
178.905006,598,1224
178.910005,597,1215
178.915006,632,1209
178.920006,597,1207
178.925006,574,1194
178.930007,625,1190
178.935006,608,1184
178.940006,567,1178
178.945006,576,1176
178.950006,599,1174
178.955006,551,1172
178.960006,562,1168
178.965005,602,1172
178.970005,593,1171
178.975006,572,1169
178.980006,615,1157
178.985007,606,1176
178.990006,565,1185
178.995006,594,1189
179.000005,601,1201
179.005005,556,1208
179.010006,592,1214
179.015006,634,1224
179.020005,615,1233
179.025005,588,1246
179.030005,637,1266
179.035005,645,1274
179.040006,605,1285
179.045007,634,1301
179.050006,666,1317
179.055005,618,1331
179.060005,630,1353
179.065005,697,1373
179.070007,675,1391
179.075006,667,1409
179.080006,723,1432
179.085006,722,1452
179.090005,688,1470
179.095005,728,1493
179.100006,765,1516
179.105007,729,1539
179.110006,770,1558
179.115005,829,1580
179.120005,811,1603
179.125006,792,1625
179.130006,877,1644
179.135006,878,1666
179.140006,844,1691
179.145006,886,1713
179.150005,931,1730
179.155005,896,1758
179.160005,933,1777
179.165006,980,1802
179.170006,978,1823
179.175006,965,1846
179.180006,1055,1866
179.185007,1065,1889
179.190007,1016,1912
179.195006,1062,1932
179.200006,1123,1953
179.205006,1089,1976
179.210006,1104,1990
179.215005,1162,2011
179.220005,1149,2028
179.225005,1141,2052
179.230007,1209,2063
179.235006,1221,2078
179.240007,1184,2093
179.245005,1226,2103
179.250005,1266,2118
179.255005,1234,2124
179.260007,1251,2133
179.265006,1311,2145
179.270006,1301,2149
179.275005,1283,2157
179.280005,1341,2164
179.285005,1349,2165
179.290007,1308,2170
179.295006,1339,2176
179.300007,1386,2173
179.305006,1342,2177
179.310006,1363,2176
179.315005,1406,2176
179.320006,1382,2179
179.325007,1366,2172
179.330007,1414,2181
179.335005,1414,2168
179.340005,1377,2168
179.345005,1388,2171
179.350006,1421,2165
179.355007,1372,2164
179.360006,1395,2158
179.365005,1444,2155
179.370006,1414,2148
179.375005,1386,2145
179.380006,1435,2145
179.385007,1425,2138
179.390007,1379,2136
179.395006,1404,2127
179.400006,1428,2122
179.405006,1382,2115
179.410005,1381,2110
179.415007,1425,2105
179.420006,1417,2098
179.425006,1387,2094
179.430007,1427,2088
179.435005,1410,2078
179.440006,1355,2072
179.445006,1377,2064
179.450006,1403,2063
179.455006,1357,2050
179.460006,1365,2044
179.465006,1396,2042
179.470006,1356,2033
179.475006,1331,2031
179.480006,1373,2024
179.485006,1368,2018
179.490006,1327,2012
179.495006,1347,2010
179.500005,1362,2008
179.505005,1305,2005
179.510006,1310,2006
179.515006,1352,2000
179.520005,1339,2002
179.525005,1314,2004
179.530005,1349,2001
179.535006,1350,2005
179.540006,1303,2012
179.545006,1307,2017
179.550006,1338,2021
179.555006,1312,2027
179.560005,1319,2032
179.565005,1362,2038
179.570006,1335,2050
179.575006,1310,2057
179.580007,1366,2066
179.585006,1372,2077
179.590005,1325,2087
179.595006,1358,2100
179.600006,1390,2108
179.605006,1354,2120
179.610006,1377,2133
179.615005,1433,2145
179.620005,1408,2154
179.625006,1393,2167
179.630007,1446,2180
179.635006,1450,2193
179.640006,1412,2205
179.645006,1454,2216
179.650005,1497,2226
179.655005,1452,2234
179.660006,1461,2250
179.665006,1515,2257
179.670006,1492,2264
179.675007,1487,2267
179.680006,1545,2273
179.685005,1544,2276
179.690005,1490,2281
179.695006,1516,2282
179.700007,1545,2281
179.705007,1500,2279
179.710006,1499,2275
179.715006,1542,2268
179.720005,1504,2261
179.725006,1466,2257
179.730006,1507,2243
179.735006,1486,2231
179.740006,1426,2219
179.745005,1446,2200
179.750005,1454,2178
179.755006,1381,2165
179.760006,1371,2140
179.765006,1397,2116
179.770005,1344,2090
179.775006,1290,2065
179.780005,1323,2034
179.785005,1293,2002
179.790007,1208,1968
179.795007,1210,1934
179.800007,1205,1900
179.805006,1118,1862
179.810005,1097,1825
179.815005,1115,1786
179.820007,1036,1744
179.825007,982,1697
179.830005,986,1662
179.835005,946,1618
179.840005,865,1576
179.845006,858,1529
179.850007,844,1485
179.855007,757,1441
179.860007,740,1396
179.865006,754,1358
179.870005,686,1313
179.875005,640,1276
179.880005,680,1226
179.885006,632,1193
179.890006,558,1153
179.895005,569,1116
179.900005,575,1077
179.905006,504,1043
179.910005,492,1005
179.915006,546,974
179.920006,508,938
179.925006,489,909
179.930006,535,879
179.935006,515,850
179.940005,465,827
179.945007,497,802
179.950007,513,781
179.955005,476,758
179.960005,493,742
179.965005,538,726
179.970005,476,712
179.975005,480,698
179.980007,524,687
179.985006,509,677
179.990006,471,670
179.995006,505,666
180.000005,510,659
180.005005,467,657
180.010007,483,653
180.015006,520,653
180.020006,485,654
180.025006,478,651
180.030006,542,656
180.035005,521,662
180.040006,477,671
180.045006,515,674
180.050006,521,680
180.055005,478,690
180.060005,495,699
180.065005,540,709
180.070006,500,719
180.075006,486,732
180.080006,537,742
180.085005,515,756
180.090005,485,769
180.095005,526,786
180.100005,532,798
180.105006,485,815
180.110006,507,834
180.115005,547,845
180.120005,508,872
180.125005,496,888
180.130006,544,905
180.135006,524,924
180.140006,487,946
180.145006,530,968
180.150005,542,986
180.155006,490,1006
180.160006,509,1027
