t,x,y
3228.310006,980,1611
3228.315006,938,1613
3228.320005,835,1610
3228.325006,943,1611
3228.330007,962,1609
3228.335007,836,1612
3228.340007,881,1611
3228.345005,980,1614
3228.350007,881,1613
3228.355006,862,1611
3228.360006,990,1614
3228.365005,948,1614
3228.370006,840,1605
3228.375006,941,1609
3228.380006,960,1611
3228.385006,819,1614
3228.390006,865,1614
3228.395006,971,1612
3228.400006,872,1611
3228.405006,856,1613
3228.410006,981,1612
3228.415006,948,1610
3228.420007,842,1611
3228.425006,938,1609
3228.430006,959,1612
3228.435006,832,1610
3228.440005,878,1606
3228.445006,979,1607
3228.450006,868,1600
3228.455006,847,1607
3228.460007,981,1604
3228.465006,940,1604
3228.470005,843,1604
3228.475006,936,1602
3228.480005,961,1601
3228.485005,829,1602
3228.490006,874,1602
3228.495006,978,1593
3228.500007,880,1600
3228.505006,856,1591
3228.510006,984,1595
3228.515005,947,1598
3228.520006,839,1594
3228.525006,940,1592
3228.530005,937,1595
3228.535006,812,1596
3228.540005,874,1591
3228.545005,964,1594
3228.550006,866,1594
3228.555005,855,1592
3228.560006,978,1593
3228.565006,942,1593
3228.570005,833,1594
3228.575006,933,1593
3228.580006,948,1593
3228.585007,829,1594
3228.590006,870,1594
3228.595005,978,1594
3228.600006,877,1595
3228.605006,858,1594
3228.610005,984,1593
3228.615007,919,1597
3228.620005,835,1591
3228.625006,917,1597
3228.630006,939,1596
3228.635006,814,1599
3228.640006,860,1594
3228.645005,965,1594
3228.650006,868,1593
3228.655006,865,1591
3228.660005,981,1583
3228.665007,947,1589
3228.670007,820,1596
3228.675006,921,1594
3228.680005,942,1596
3228.685007,816,1595
3228.690007,856,1598
3228.695007,969,1596
3228.700006,871,1599
3228.705006,860,1597
3228.710005,982,1600
3228.715006,943,1601
3228.720005,845,1597
3228.725006,921,1601
3228.730006,941,1607
3228.735007,816,1607
3228.740006,862,1608
3228.745005,969,1608
3228.750007,866,1611
3228.755006,851,1610
3228.760006,977,1612
3228.765006,940,1612
3228.770007,844,1612
3228.775007,938,1611
3228.780006,956,1615
3228.785006,827,1614
3228.790006,879,1615
3228.795007,979,1613
3228.800007,881,1616
3228.805005,865,1618
3228.810007,983,1615
3228.815006,943,1615
3228.820006,842,1617
3228.825005,941,1616
3228.830006,957,1621
3228.835007,826,1619
3228.840006,859,1617
3228.845007,970,1619
