t,x,y
4323.740007,941,870
4323.745006,958,976
4323.750007,996,1084
4323.755005,995,1190
4323.760005,995,1301
4323.765005,1035,1408
4323.770007,1059,1522
4323.775006,1038,1635
4323.780005,1057,1745
4323.785005,1100,1864
4323.790005,1084,1976
4323.795006,1095,2096
4323.800006,1134,2205
4323.805006,1141,2324
4323.810005,1133,2437
4323.815006,1178,2551
4323.820006,1169,2670
4323.825005,1156,2783
4323.830006,1186,2891
4323.835007,1245,3002
4323.840005,1222,3116
4323.845006,1235,3231
4323.850006,1271,3348
4323.855006,1256,3471
4323.860006,1266,3595
4323.865005,1282,3733
4323.870006,1295,3869
4323.875006,1293,4011
4323.880007,1316,4095
4323.885006,1723,4095
4323.890006,3929,4095
4323.895007,4095,4095
4323.900006,4095,4095
4323.905007,4095,4095
4323.910006,4095,4095
4323.915006,4095,4095
4323.920006,4095,4095
4323.925007,4095,4095
4323.930006,4095,4095
4323.935006,4095,4095
4323.940006,4095,4095
4323.945005,4095,4095
4323.950005,4095,4095
4323.955005,4095,4095
4323.960006,4095,4095
4323.965006,4095,4095
4323.970007,4095,4095
4323.975006,4095,4095
4323.980006,4095,4095
4323.985006,4095,4095
4323.990005,4095,4095
4323.995006,4095,4095
4324.000006,4095,4095
4324.005006,4095,4095
4324.010006,4095,4095
4324.015005,4095,4095
4324.020007,4095,4095
4324.025007,4095,4095
4324.030006,4095,4095
4324.035007,4095,4095
4324.040006,4095,4095
4324.045007,4095,4095
4324.050005,4095,4095
4324.055006,4095,4095
4324.060006,4095,4095
4324.065005,4095,4095
4324.070006,4095,4095
4324.075006,4095,4095
4324.080006,4095,4095
4324.085006,4095,4095
4324.090006,4095,4095
4324.095007,4095,4095
4324.100005,4095,4095
4324.105007,4095,4095
4324.110006,4095,4095
4324.115006,4095,4095
4324.120005,4095,4095
4324.125005,4095,4095
4324.130006,4095,4095
4324.135006,4095,4095
4324.140006,4095,4095
4324.145006,4095,4095
4324.150006,4095,4095
4324.155006,4095,4095
4324.160006,4095,4095
4324.165006,4095,4095
4324.170007,4095,4095
4324.175005,4095,4095
4324.180007,4095,4095
4324.185006,4095,4095
4324.190005,3870,4095
4324.195006,3696,4095
4324.200006,3276,4019
4324.205006,2908,3808
4324.210007,2602,3601
4324.215007,2408,3385
4324.220005,2238,3161
4324.225007,2030,2934
4324.230006,1906,2710
4324.235006,1810,2490
4324.240005,1665,2261
4324.245006,1574,2033
4324.250006,1520,1804
4324.255007,1427,1581
4324.260005,1335,1356
4324.265007,1304,1141
4324.270006,1250,929
4324.275005,1169,725
4324.280006,1131,531
4324.285005,1102,347
4324.290006,1034,191
4324.295007,1028,49
4324.300005,1022,11
4324.305007,977,12
4324.310005,943,11
4324.315006,966,10
4324.320006,956,10
4324.325005,910,7
4324.330006,912,10
4324.335007,914,8
4324.340005,899,9
4324.345007,892,11
4324.350005,916,12
4324.355007,899,10
4324.360006,893,9
4324.365005,897,13
4324.370005,905,0
4324.375005,869,10
4324.380006,881,11
4324.385006,901,12
4324.390006,868,11
4324.395006,872,11
4324.400006,907,10
4324.405005,898,12
4324.410005,873,11
4324.415005,902,13
4324.420005,892,11
4324.425005,866,9
4324.430006,889,11
4324.435005,906,12
4324.440007,864,11
4324.445006,865,11
4324.450007,899,11
4324.455006,878,10
4324.460006,860,12
4324.465006,909,6
4324.470007,883,9
4324.475005,850,12
4324.480006,876,2
4324.485005,891,1
4324.490005,839,10
4324.495005,861,10
4324.500006,876,18
4324.505007,849,91
4324.510005,859,225
4324.515006,894,370
4324.520005,884,520
4324.525006,858,672
4324.530005,886,826
4324.535005,928,978
4324.540006,897,1129
4324.545006,915,1279
4324.550007,952,1427
4324.555006,959,1573
4324.560006,930,1712
4324.565006,994,1848
4324.570006,991,1979
4324.575006,968,2108
4324.580007,1001,2228
4324.585007,1020,2348
4324.590005,1000,2459
4324.595007,1015,2570
4324.600005,1049,2675
4324.605006,1037,2775
4324.610006,1029,2868
4324.615006,1086,2960
