t,x,y
1258.065006,884,1471
1258.070007,852,1473
1258.075007,876,1472
1258.080005,907,1479
1258.085006,875,1474
1258.090007,870,1480
1258.095006,904,1477
1258.100006,877,1482
1258.105006,856,1483
1258.110006,888,1487
1258.115006,900,1491
1258.120005,868,1496
1258.125005,858,1501
1258.130007,898,1505
1258.135005,877,1506
1258.140007,879,1510
1258.145006,892,1518
1258.150007,889,1525
1258.155005,869,1526
1258.160006,897,1533
1258.165007,904,1540
1258.170007,868,1546
1258.175005,859,1552
1258.180006,896,1554
1258.185005,872,1560
1258.190007,879,1563
1258.195005,911,1567
1258.200005,884,1567
1258.205006,862,1570
1258.210006,898,1573
1258.215006,905,1578
1258.220006,867,1577
1258.225006,868,1581
1258.230006,910,1585
1258.235007,884,1580
1258.240005,860,1588
1258.245007,903,1583
1258.250005,901,1589
1258.255007,857,1577
1258.260006,881,1587
1258.265006,892,1586
1258.270006,862,1585
1258.275005,882,1584
1258.280005,891,1587
1258.285006,872,1583
1258.290006,876,1586
1258.295005,914,1588
1258.300005,885,1588
1258.305006,868,1589
1258.310005,902,1592
1258.315007,883,1595
1258.320007,856,1596
1258.325006,871,1597
1258.330007,909,1599
1258.335006,860,1604
1258.340006,862,1604
1258.345005,911,1604
1258.350005,881,1608
1258.355006,859,1606
1258.360007,897,1611
1258.365006,900,1607
1258.370005,852,1610
1258.375005,875,1611
1258.380007,890,1610
1258.385006,863,1612
1258.390005,861,1609
1258.395005,908,1606
1258.400007,874,1607
1258.405005,851,1604
1258.410006,892,1602
1258.415006,899,1602
1258.420006,859,1599
1258.425006,853,1599
1258.430006,890,1598
1258.435006,874,1596
1258.440006,845,1599
1258.445006,887,1595
1258.450006,886,1596
1258.455006,862,1594
1258.460006,890,1590
1258.465006,873,1595
1258.470006,844,1591
1258.475007,862,1589
1258.480006,905,1590
1258.485006,855,1581
1258.490007,850,1586
1258.495006,890,1582
1258.500006,884,1579
1258.505006,865,1573
1258.510006,870,1574
1258.515006,893,1569
1258.520006,853,1564
1258.525005,847,1563
1258.530006,883,1563
1258.535005,869,1557
1258.540005,865,1555
1258.545006,882,1550
1258.550007,875,1547
1258.555006,854,1538
1258.560007,887,1528
1258.565006,871,1531
1258.570006,846,1523
1258.575005,865,1517
1258.580005,875,1514
1258.585006,851,1513
1258.590006,849,1509
1258.595006,889,1504
1258.600006,888,1502
1258.605006,857,1502
1258.610006,878,1503
1258.615005,869,1506
1258.620006,837,1506
1258.625006,856,1505
1258.630005,893,1507
1258.635006,845,1505
1258.640005,846,1509
1258.645005,882,1509
1258.650007,883,1510
1258.655005,830,1514
1258.660006,862,1515
1258.665006,870,1515
1258.670005,848,1517
1258.675006,839,1519
1258.680005,874,1522
1258.685005,861,1519
1258.690006,854,1525
1258.695006,892,1528
1258.700005,857,1536
1258.705005,835,1539
1258.710007,875,1543
1258.715007,863,1550
1258.720007,843,1555
1258.725006,864,1558
1258.730007,870,1568
1258.735007,851,1569
1258.740005,856,1572
1258.745006,899,1577
1258.750006,865,1583
1258.755006,841,1584
1258.760006,881,1586
1258.765006,891,1590
1258.770007,852,1591
1258.775005,867,1593
1258.780005,891,1596
1258.785007,844,1597
1258.790006,839,1599
1258.795005,884,1597
1258.800005,885,1595
1258.805006,836,1596
1258.810006,874,1595
1258.815006,891,1594
1258.820005,834,1595
1258.825006,852,1595
1258.830006,890,1592
1258.835007,870,1589
1258.840006,862,1588
1258.845005,879,1593
1258.850005,877,1590
1258.855006,857,1582
1258.860005,884,1580
1258.865006,873,1582
1258.870005,843,1580
1258.875006,861,1579
1258.880005,902,1573
1258.885005,850,1578
1258.890006,850,1573
1258.895006,902,1570
1258.900005,894,1569
1258.905005,856,1558
1258.910006,866,1571
1258.915005,877,1568
1258.920007,850,1567
1258.925006,873,1566
1258.930006,882,1565
1258.935006,869,1564
1258.940006,865,1558
1258.945006,902,1554
1258.950006,872,1557
1258.955006,850,1553
1258.960005,885,1549
1258.965005,894,1546
1258.970006,861,1543
1258.975006,852,1546
1258.980005,891,1538
1258.985006,872,1533
1258.990006,871,1533
1258.995006,883,1531
1259.000007,879,1525
1259.005005,857,1522
1259.010005,897,1516
1259.015005,886,1507
1259.020006,843,1511
1259.025005,860,1504
1259.030005,884,1505
1259.035006,863,1499
1259.040006,867,1490
1259.045005,910,1489
1259.050005,872,1485
1259.055005,845,1483
1259.060006,882,1476
1259.065005,899,1475
1259.070005,851,1467
1259.075006,858,1471
1259.080007,894,1467
1259.085006,870,1465
1259.090007,850,1468
1259.095007,896,1469
1259.100006,891,1465
1259.105006,859,1465
1259.110006,866,1465
1259.115006,876,1462
1259.120005,846,1460
1259.125005,865,1456
1259.130007,899,1454
1259.135006,880,1453
1259.140005,850,1454
1259.145005,898,1452
1259.150006,893,1451
1259.155007,840,1446
1259.160006,875,1448
1259.165005,889,1445
1259.170006,859,1443
1259.175006,872,1438
1259.180006,894,1436
1259.185006,872,1435
1259.190006,842,1433
1259.195007,881,1431
1259.200006,878,1427
1259.205006,858,1424
