t,x,y
1194.915006,844,1529
1194.920005,871,1530
1194.925005,877,1528
1194.930007,860,1527
1194.935006,855,1531
1194.940005,869,1530
1194.945006,856,1528
1194.950006,853,1524
1194.955007,866,1532
1194.960007,856,1536
1194.965006,863,1532
1194.970005,888,1537
1194.975005,878,1536
1194.980006,840,1541
1194.985006,868,1543
1194.990007,878,1547
1194.995006,860,1548
1195.000006,854,1548
1195.005005,878,1557
1195.010005,869,1561
1195.015006,867,1565
1195.020006,890,1567
1195.025007,866,1572
1195.030005,857,1578
1195.035006,884,1580
1195.040005,869,1588
1195.045006,856,1589
1195.050006,871,1593
1195.055006,899,1597
1195.060006,860,1602
1195.065006,861,1606
1195.070005,898,1611
1195.075006,899,1613
1195.080005,854,1618
1195.085006,879,1620
1195.090006,893,1622
1195.095006,871,1625
1195.100007,868,1624
1195.105006,891,1627
1195.110006,878,1632
1195.115006,869,1632
1195.120006,903,1629
1195.125006,905,1626
1195.130006,875,1625
1195.135006,877,1624
1195.140005,895,1622
1195.145005,878,1618
1195.150006,869,1613
1195.155007,890,1618
1195.160006,881,1614
1195.165006,885,1612
1195.170005,889,1611
1195.175005,898,1606
1195.180006,884,1604
1195.185006,898,1600
1195.190006,885,1599
1195.195006,869,1594
1195.200006,876,1591
1195.205006,907,1588
1195.210006,893,1587
1195.215006,866,1582
1195.220005,896,1579
1195.225006,901,1572
1195.230005,878,1567
1195.235005,888,1567
1195.240007,897,1563
1195.245007,876,1559
1195.250007,889,1557
1195.255007,886,1554
1195.260006,875,1547
1195.265006,866,1546
1195.270006,893,1542
1195.275005,898,1539
1195.280005,878,1532
1195.285007,895,1529
1195.290007,888,1525
1195.295007,877,1524
1195.300006,881,1520
1195.305006,906,1519
1195.310007,865,1519
1195.315006,862,1515
1195.320007,896,1508
1195.325007,904,1512
1195.330005,857,1515
1195.335006,885,1513
1195.340007,900,1514
1195.345006,853,1520
1195.350006,864,1520
1195.355005,891,1523
1195.360005,880,1531
1195.365006,879,1531
1195.370005,882,1538
1195.375005,884,1540
1195.380006,871,1546
1195.385007,897,1552
1195.390006,902,1550
1195.395006,853,1562
1195.400005,861,1569
1195.405005,887,1571
1195.410006,878,1573
1195.415006,876,1578
1195.420007,888,1579
1195.425006,879,1589
1195.430005,868,1588
1195.435006,892,1591
1195.440005,877,1597
1195.445005,865,1597
1195.450006,873,1600
1195.455007,900,1599
1195.460005,877,1593
1195.465006,851,1605
1195.470005,884,1603
1195.475006,888,1599
1195.480005,866,1599
1195.485005,883,1597
1195.490006,875,1597
1195.495007,859,1594
1195.500005,868,1592
1195.505006,894,1589
1195.510007,856,1588
1195.515006,864,1582
1195.520006,892,1579
1195.525007,886,1575
1195.530005,844,1578
1195.535007,870,1571
1195.540006,883,1567
1195.545005,866,1567
1195.550005,847,1570
1195.555006,879,1565
1195.560007,870,1566
1195.565006,845,1561
1195.570007,876,1558
1195.575007,873,1557
1195.580006,854,1558
1195.585006,881,1553
1195.590006,865,1555
1195.595006,848,1552
1195.600007,861,1549
1195.605007,886,1547
1195.610006,849,1546
1195.615007,849,1546
1195.620006,880,1545
1195.625006,886,1542
1195.630005,842,1546
1195.635005,868,1542
1195.640007,879,1543
1195.645006,857,1542
1195.650006,848,1548
1195.655006,879,1549
1195.660005,866,1549
1195.665006,862,1545
1195.670006,872,1554
1195.675006,881,1556
1195.680005,863,1559
1195.685006,877,1564
1195.690006,867,1569
1195.695007,849,1573
1195.700006,866,1578
1195.705006,896,1582
1195.710007,859,1590
1195.715005,860,1593
1195.720006,901,1595
1195.725007,868,1611
1195.730006,854,1609
1195.735005,881,1614
1195.740007,886,1617
1195.745007,873,1620
1195.750005,856,1628
1195.755006,885,1626
1195.760006,877,1628
1195.765006,874,1628
1195.770006,897,1628
1195.775005,872,1630
1195.780005,857,1622
1195.785007,877,1619
1195.790005,894,1619
1195.795005,869,1614
1195.800005,866,1608
1195.805006,883,1612
1195.810007,874,1605
1195.815007,870,1600
1195.820006,897,1596
1195.825005,893,1589
1195.830005,850,1588
1195.835006,877,1581
1195.840006,889,1576
1195.845005,868,1572
1195.850006,851,1570
1195.855005,882,1565
1195.860005,873,1564
1195.865007,868,1560
1195.870006,877,1554
1195.875006,880,1557
1195.880006,865,1559
1195.885006,883,1556
1195.890006,894,1557
1195.895006,847,1559
1195.900005,859,1559
1195.905005,889,1561
1195.910007,875,1560
1195.915006,872,1562
1195.920006,874,1563
1195.925005,879,1562
1195.930006,862,1563
1195.935006,883,1564
1195.940005,894,1563
1195.945006,870,1561
1195.950005,855,1564
1195.955005,879,1563
1195.960007,868,1562
1195.965005,865,1565
1195.970007,897,1561
1195.975006,869,1562
1195.980005,853,1561
1195.985005,876,1561
1195.990006,877,1553
1195.995005,852,1557
1196.000005,866,1555
1196.005007,879,1550
1196.010006,857,1556
1196.015006,861,1555
1196.020007,890,1553
1196.025005,874,1551
1196.030006,851,1555
1196.035006,878,1554
1196.040007,883,1557
1196.045006,868,1557
1196.050007,872,1556
1196.055006,871,1559
1196.060006,861,1560
1196.065006,865,1563
1196.070005,897,1563
1196.075006,867,1566
1196.080006,851,1568
1196.085005,874,1568
1196.090005,872,1572
1196.095006,849,1576
1196.100006,861,1577
1196.105005,894,1576
1196.110005,852,1586
1196.115006,854,1587
1196.120006,883,1586
1196.125007,873,1587
1196.130006,852,1593
1196.135007,879,1595
1196.140006,869,1597
1196.145006,853,1601
1196.150006,865,1600
1196.155006,896,1602
1196.160006,857,1608
1196.165006,857,1607
1196.170006,891,1610
1196.175006,875,1605
1196.180006,845,1614
1196.185006,871,1614
1196.190006,889,1616
1196.195006,845,1621
1196.200007,860,1619
1196.205005,877,1620
1196.210005,859,1624
1196.215006,857,1621
1196.220006,897,1624
1196.225006,870,1627
1196.230005,857,1623
1196.235006,880,1625
1196.240006,893,1622
1196.245007,844,1627
1196.250005,855,1624
1196.255007,881,1621
1196.260006,868,1618
1196.265006,866,1621
1196.270006,894,1618
1196.275006,868,1622
1196.280007,851,1618
1196.285007,874,1617
1196.290005,889,1618
1196.295007,846,1617
1196.300007,859,1615
1196.305007,891,1616
1196.310005,854,1619
1196.315007,853,1614
1196.320006,884,1610
1196.325007,880,1611
1196.330005,867,1609
1196.335006,885,1610
1196.340006,868,1612
1196.345005,849,1608
1196.350006,871,1609
1196.355006,869,1611
1196.360006,862,1604
1196.365005,871,1606
1196.370006,869,1607
1196.375007,874,1605
1196.380007,861,1607
1196.385007,883,1607
1196.390006,893,1609
1196.395006,848,1611
1196.400006,858,1609
1196.405006,887,1609
1196.410006,874,1608
1196.415007,850,1611
1196.420007,880,1608
1196.425006,886,1610
1196.430005,870,1611
1196.435005,865,1606
1196.440006,877,1609
1196.445007,863,1605
1196.450007,868,1604
1196.455007,876,1603
1196.460007,875,1600
1196.465005,871,1600
1196.470006,869,1603
1196.475006,871,1601
1196.480005,868,1599
1196.485006,879,1595
1196.490006,872,1599
1196.495005,855,1596
1196.500005,870,1596
1196.505006,873,1596
