t,x,y
2521.405006,826,1609
2521.410005,935,1607
2521.415006,898,1611
2521.420005,826,1606
2521.425005,911,1610
2521.430006,921,1608
2521.435006,825,1608
2521.440006,854,1606
2521.445005,924,1606
2521.450006,861,1606
2521.455006,840,1606
2521.460007,916,1610
2521.465005,918,1609
2521.470006,812,1608
2521.475006,891,1611
2521.480006,948,1602
2521.485005,824,1610
2521.490006,856,1607
2521.495006,922,1609
2521.500006,851,1608
2521.505006,833,1606
2521.510006,939,1605
2521.515005,902,1613
2521.520006,828,1609
2521.525006,911,1609
2521.530007,920,1608
2521.535005,826,1612
2521.540007,848,1606
2521.545007,939,1606
2521.550007,859,1603
2521.555006,821,1608
2521.560006,930,1606
2521.565007,913,1606
2521.570006,817,1609
2521.575006,895,1604
2521.580007,943,1605
2521.585006,825,1609
2521.590006,852,1604
2521.595005,925,1609
2521.600006,863,1607
2521.605006,837,1607
2521.610006,939,1610
2521.615005,903,1609
2521.620006,829,1609
2521.625007,915,1606
2521.630006,927,1605
2521.635005,827,1607
2521.640006,853,1604
2521.645007,929,1602
2521.650007,850,1608
2521.655007,819,1611
2521.660006,927,1607
2521.665006,929,1605
2521.670006,817,1607
2521.675007,906,1606
2521.680006,928,1609
2521.685007,838,1605
2521.690006,847,1600
2521.695005,934,1606
2521.700006,873,1605
2521.705007,812,1608
2521.710005,924,1607
2521.715005,911,1601
2521.720006,828,1606
2521.725007,905,1605
2521.730007,939,1606
2521.735007,826,1608
2521.740006,846,1607
2521.745005,936,1606
2521.750006,873,1606
2521.755005,817,1609
2521.760005,929,1605
2521.765007,916,1607
2521.770006,834,1605
2521.775007,910,1608
2521.780006,926,1606
2521.785006,833,1606
2521.790006,854,1606
2521.795007,933,1609
2521.800007,866,1607
2521.805006,813,1613
2521.810007,922,1608
2521.815006,925,1608
2521.820006,836,1607
2521.825005,885,1610
2521.830006,934,1610
2521.835006,836,1605
2521.840005,835,1608
2521.845007,927,1609
2521.850007,863,1607
2521.855007,837,1608
2521.860007,915,1611
2521.865006,917,1608
2521.870006,837,1610
2521.875006,890,1611
2521.880006,940,1608
2521.885006,819,1612
2521.890005,841,1610
2521.895007,943,1609
2521.900006,849,1611
2521.905006,829,1605
2521.910005,930,1609
2521.915007,915,1607
2521.920006,814,1608
2521.925006,891,1609
2521.930005,940,1610
