t,x,y
6485.245006,958,1593
6485.250006,771,1597
6485.255007,828,1596
6485.260005,978,1594
6485.265005,846,1596
6485.270007,804,1599
6485.275005,980,1597
6485.280006,930,1599
6485.285005,778,1599
6485.290006,911,1601
6485.295007,951,1600
6485.300005,770,1603
6485.305006,826,1600
6485.310006,981,1599
6485.315006,843,1599
6485.320005,811,1600
6485.325006,986,1598
6485.330007,930,1604
6485.335005,773,1603
6485.340006,902,1602
6485.345006,946,1603
6485.350006,766,1607
6485.355005,824,1606
6485.360007,976,1609
6485.365007,849,1607
6485.370007,813,1610
6485.375006,990,1612
6485.380006,932,1612
6485.385006,778,1613
6485.390006,916,1616
6485.395005,954,1616
6485.400006,771,1618
6485.405006,825,1619
6485.410006,982,1624
6485.415007,837,1623
6485.420006,806,1624
6485.425006,981,1629
6485.430006,933,1626
6485.435006,774,1628
6485.440006,913,1627
6485.445006,957,1632
6485.450006,776,1632
6485.455006,838,1629
6485.460006,989,1631
6485.465007,848,1633
6485.470006,815,1634
6485.475006,992,1630
6485.480006,937,1633
6485.485005,783,1630
6485.490006,918,1635
6485.495005,951,1630
6485.500005,776,1633
6485.505005,836,1628
6485.510006,985,1634
6485.515007,848,1632
6485.520006,813,1629
6485.525005,990,1629
6485.530007,933,1630
6485.535006,777,1630
6485.540006,912,1628
6485.545006,948,1629
6485.550007,773,1630
6485.555005,829,1628
6485.560006,975,1627
6485.565006,830,1630
6485.570005,799,1630
6485.575005,976,1631
6485.580005,922,1632
6485.585006,768,1632
6485.590006,912,1631
6485.595006,944,1633
6485.600005,764,1633
6485.605006,828,1628
6485.610006,979,1632
6485.615006,835,1630
6485.620005,808,1630
6485.625006,981,1629
6485.630005,932,1631
6485.635005,772,1630
6485.640006,908,1634
6485.645005,966,1630
6485.650006,777,1633
6485.655006,838,1631
6485.660005,985,1631
6485.665005,842,1630
6485.670006,808,1627
6485.675006,994,1628
6485.680006,937,1631
6485.685005,779,1627
6485.690006,925,1626
6485.695005,956,1627
6485.700005,773,1629
6485.705005,835,1627
6485.710005,981,1624
6485.715005,819,1628
6485.720007,818,1624
6485.725006,990,1619
6485.730006,932,1620
6485.735006,776,1618
6485.740005,916,1620
6485.745005,949,1614
6485.750005,770,1616
6485.755006,832,1616
6485.760006,984,1615
6485.765006,846,1612
6485.770006,795,1611
6485.775005,996,1610
6485.780007,933,1610
6485.785007,784,1611
6485.790007,932,1607
6485.795005,952,1610
6485.800005,773,1610
6485.805006,830,1608
6485.810005,978,1609
6485.815006,837,1606
6485.820006,810,1599
6485.825005,991,1606
6485.830006,934,1603
6485.835007,777,1603
6485.840006,918,1602
6485.845006,951,1601
6485.850005,773,1602
6485.855006,829,1599
6485.860005,971,1599
6485.865006,835,1600
6485.870005,811,1596
6485.875005,988,1597
6485.880005,927,1590
6485.885005,778,1598
6485.890006,921,1595
6485.895005,948,1602
6485.900007,768,1597
6485.905007,828,1600
6485.910007,971,1599
6485.915006,823,1598
6485.920006,802,1599
6485.925007,977,1601
6485.930006,926,1598
6485.935005,778,1598
6485.940006,927,1601
6485.945005,952,1601
6485.950005,772,1600
6485.955005,837,1601
6485.960006,981,1600
6485.965006,831,1601
6485.970007,812,1601
6485.975006,983,1605
6485.980005,930,1602
6485.985006,785,1601
6485.990006,932,1606
6485.995005,956,1603
6486.000005,771,1606
6486.005006,832,1605
6486.010006,985,1605
6486.015007,835,1606
6486.020006,817,1609
6486.025006,989,1605
6486.030005,930,1602
6486.035005,782,1607
6486.040005,932,1612
6486.045005,951,1613
6486.050005,766,1613
6486.055007,825,1611
6486.060005,982,1611
6486.065006,833,1612
6486.070005,814,1612
6486.075005,986,1613
6486.080006,927,1614
6486.085006,780,1616
6486.090006,927,1612
6486.095006,948,1613
6486.100005,768,1618
6486.105006,832,1617
6486.110005,980,1615
6486.115005,832,1617
6486.120005,815,1615
6486.125006,990,1617
6486.130006,928,1618
6486.135007,786,1617
6486.140006,934,1617
6486.145005,958,1620
6486.150006,778,1621
6486.155006,838,1619
6486.160006,986,1620
6486.165006,835,1619
6486.170006,818,1622
6486.175006,994,1626
6486.180006,932,1624
6486.185005,784,1622
6486.190006,931,1626
6486.195006,952,1626
6486.200006,757,1626
6486.205007,838,1628
6486.210006,977,1625
6486.215005,831,1628
6486.220005,811,1628
6486.225006,996,1628
6486.230006,932,1621
6486.235007,784,1627
6486.240006,938,1629
6486.245005,956,1630
6486.250005,775,1628
6486.255005,823,1627
6486.260005,973,1630
6486.265007,823,1632
6486.270005,810,1634
6486.275007,982,1631
6486.280006,934,1632
6486.285006,780,1629
6486.290007,932,1632
6486.295006,948,1631
6486.300006,775,1627
6486.305007,839,1630
