sequence,phase,letter,duty_percent,coded_bits,started_utc,finished_utc,duration_s,target_pulse_us,pulse_count,late_starts,pulse_min_us,pulse_median_us,pulse_p95_us,pulse_max_us
1,train,A,1.0,0001111001011010011001101001,2026-07-27T22:55:23Z,2026-07-27T22:56:19Z,56.000873,625.000,448,224,648.815,760.769,779.107,1627.612
