sequence,phase,letter,duty_percent,coded_bits,started_utc,finished_utc,duration_s,target_pulse_us,pulse_count,late_starts,pulse_min_us,pulse_median_us,pulse_p95_us,pulse_max_us
1,train,A,100.0,0001111001011010011001101001,2026-07-27T23:06:42Z,2026-07-27T23:07:38Z,56.001316,62500.000,0,0,nan,nan,nan,nan
