t,x,y
15065.605006,828,1591
15065.610006,804,1593
15065.615006,990,1592
15065.620006,925,1590
15065.625006,763,1594
15065.630007,936,1592
15065.635006,941,1590
15065.640007,750,1591
15065.645007,813,1591
15065.650005,962,1595
15065.655005,826,1595
15065.660006,801,1593
15065.665007,996,1591
15065.670006,915,1597
15065.675006,774,1595
15065.680005,914,1602
15065.685006,948,1595
15065.690006,755,1597
15065.695007,831,1592
15065.700006,972,1598
15065.705006,812,1600
15065.710006,796,1597
15065.715005,989,1600
15065.720006,918,1601
15065.725006,785,1598
15065.730006,926,1599
15065.735006,939,1600
15065.740005,753,1598
15065.745005,815,1599
15065.750006,988,1598
15065.755005,826,1598
15065.760007,796,1598
15065.765006,992,1597
15065.770005,922,1594
15065.775007,765,1595
15065.780006,915,1594
15065.785005,952,1591
15065.790005,768,1590
15065.795007,817,1590
15065.800006,961,1590
15065.805006,825,1589
15065.810006,804,1587
15065.815006,974,1589
15065.820006,933,1585
15065.825005,773,1586
15065.830007,920,1584
15065.835006,927,1587
15065.840005,753,1586
15065.845006,813,1585
15065.850006,961,1581
15065.855006,824,1586
15065.860005,807,1587
15065.865007,987,1586
15065.870006,925,1589
15065.875005,773,1591
15065.880005,922,1594
15065.885007,937,1594
15065.890007,748,1596
15065.895006,810,1597
15065.900006,984,1596
15065.905007,815,1596
15065.910006,803,1600
15065.915006,973,1602
15065.920006,912,1605
15065.925006,771,1602
15065.930006,926,1607
15065.935007,932,1605
15065.940007,770,1604
15065.945006,825,1603
15065.950006,962,1607
15065.955005,802,1606
15065.960006,803,1607
15065.965005,978,1610
15065.970006,913,1609
15065.975005,774,1612
15065.980006,927,1610
15065.985007,929,1612
15065.990006,759,1613
15065.995006,819,1614
15066.000005,966,1619
15066.005005,824,1619
15066.010006,800,1620
15066.015007,979,1624
15066.020006,917,1625
15066.025006,782,1626
15066.030006,925,1631
15066.035006,954,1620
15066.040006,770,1629
15066.045006,819,1630
15066.050006,990,1630
15066.055005,814,1631
15066.060006,822,1627
15066.065005,981,1630
15066.070006,925,1629
15066.075005,775,1627
15066.080006,925,1628
15066.085005,958,1628
15066.090006,756,1626
15066.095007,833,1625
15066.100007,976,1624
15066.105005,814,1623
15066.110006,796,1625
15066.115006,996,1620
15066.120006,922,1620
15066.125005,767,1622
15066.130005,939,1617
15066.135006,942,1618
15066.140007,769,1618
15066.145007,828,1619
15066.150007,966,1621
15066.155007,825,1617
15066.160005,810,1618
15066.165005,976,1621
15066.170006,932,1618
15066.175007,768,1621
15066.180006,944,1619
15066.185005,951,1616
15066.190006,773,1618
15066.195006,827,1615
15066.200006,963,1617
15066.205005,830,1614
15066.210005,807,1613
15066.215007,979,1614
15066.220007,935,1609
15066.225006,781,1611
15066.230006,926,1613
15066.235005,953,1615
15066.240007,756,1617
15066.245006,822,1617
15066.250006,971,1616
15066.255006,815,1614
15066.260005,800,1617
15066.265006,999,1617
15066.270005,927,1617
15066.275005,764,1618
15066.280005,947,1617
15066.285006,944,1620
15066.290006,755,1623
15066.295005,834,1613
15066.300006,976,1615
15066.305005,815,1615
15066.310006,801,1615
15066.315005,984,1619
15066.320006,916,1617
15066.325006,784,1613
15066.330006,928,1614
15066.335006,933,1613
15066.340006,774,1609
15066.345006,834,1608
15066.350006,968,1609
15066.355006,821,1604
15066.360005,807,1606
15066.365007,977,1606
15066.370006,915,1610
15066.375006,785,1605
15066.380006,938,1607
15066.385005,948,1606
15066.390006,755,1610
15066.395005,818,1611
15066.400006,968,1611
15066.405006,814,1610
15066.410006,815,1601
15066.415006,986,1609
15066.420005,939,1606
15066.425005,776,1608
15066.430005,932,1610
15066.435007,935,1605
15066.440006,758,1599
15066.445007,827,1603
15066.450006,971,1604
15066.455005,803,1605
15066.460006,821,1601
15066.465005,989,1605
15066.470006,916,1603
15066.475006,786,1600
15066.480006,926,1603
15066.485005,930,1603
15066.490006,770,1600
15066.495006,820,1602
15066.500005,960,1605
15066.505006,822,1597
15066.510005,808,1603
15066.515006,983,1604
15066.520006,916,1606
15066.525006,763,1609
15066.530005,943,1608
15066.535007,939,1609
15066.540005,757,1611
15066.545006,814,1614
15066.550007,983,1610
15066.555005,813,1611
