t,x,y
14249.495005,925,1598
14249.500006,759,1600
14249.505006,906,1598
14249.510007,957,1597
14249.515006,774,1593
14249.520006,822,1594
14249.525006,965,1597
14249.530006,819,1598
14249.535006,790,1593
14249.540007,990,1588
14249.545005,928,1593
14249.550005,766,1597
14249.555006,906,1594
14249.560006,941,1594
14249.565005,776,1592
14249.570006,825,1595
14249.575006,972,1594
14249.580005,820,1599
14249.585005,797,1595
14249.590006,969,1598
14249.595006,931,1598
14249.600006,760,1597
14249.605006,925,1595
14249.610005,947,1598
14249.615005,765,1595
14249.620005,811,1598
14249.625006,979,1593
14249.630006,838,1597
14249.635005,805,1600
14249.640006,969,1600
14249.645005,915,1601
14249.650006,757,1605
14249.655006,916,1598
14249.660005,937,1601
14249.665006,776,1600
14249.670005,829,1601
14249.675005,969,1602
14249.680005,817,1602
14249.685006,806,1599
14249.690006,987,1604
14249.695006,923,1602
14249.700006,766,1603
14249.705006,911,1598
14249.710006,954,1607
14249.715005,762,1608
14249.720007,816,1606
14249.725007,962,1613
14249.730005,828,1612
14249.735005,810,1610
14249.740006,987,1613
14249.745005,929,1614
14249.750006,761,1619
14249.755006,925,1619
14249.760006,947,1623
14249.765007,761,1621
14249.770006,816,1623
14249.775006,965,1628
14249.780005,842,1627
14249.785006,815,1628
14249.790006,987,1629
14249.795006,931,1630
14249.800007,769,1634
14249.805006,906,1637
14249.810007,941,1638
14249.815005,778,1639
14249.820006,831,1640
14249.825005,982,1641
14249.830007,827,1646
14249.835006,795,1646
14249.840005,992,1645
14249.845005,929,1645
14249.850006,769,1652
14249.855007,934,1648
14249.860006,955,1653
14249.865005,757,1658
14249.870006,835,1650
14249.875005,995,1658
14249.880006,838,1658
14249.885006,807,1660
14249.890007,988,1661
14249.895006,931,1661
14249.900005,769,1668
14249.905006,912,1670
14249.910007,945,1673
14249.915006,785,1672
14249.920006,828,1671
14249.925007,975,1674
14249.930006,851,1675
14249.935006,803,1676
14249.940006,985,1674
14249.945006,939,1676
14249.950006,795,1675
14249.955006,930,1677
14249.960006,955,1676
