t,x,y
15405.650006,911,1627
15405.655005,949,1625
15405.660007,776,1627
15405.665006,822,1629
15405.670005,976,1627
15405.675005,855,1627
15405.680005,796,1631
15405.685006,989,1629
15405.690005,933,1627
15405.695007,762,1629
15405.700006,915,1630
15405.705006,953,1630
15405.710006,772,1627
15405.715005,822,1628
15405.720005,972,1631
15405.725005,856,1630
15405.730006,798,1629
15405.735005,973,1631
15405.740006,938,1630
15405.745007,764,1630
15405.750005,904,1629
15405.755005,942,1630
15405.760006,782,1625
15405.765006,817,1626
15405.770005,968,1629
15405.775006,849,1628
15405.780007,790,1630
15405.785005,987,1623
15405.790005,924,1627
15405.795006,777,1622
15405.800006,908,1621
15405.805005,948,1621
15405.810006,780,1617
15405.815005,817,1617
15405.820007,992,1617
15405.825006,837,1613
15405.830006,789,1617
15405.835006,986,1617
15405.840006,923,1613
15405.845007,774,1614
15405.850006,903,1612
15405.855006,964,1610
15405.860006,764,1609
15405.865006,811,1610
15405.870006,969,1610
15405.875006,849,1608
15405.880006,799,1607
15405.885006,970,1610
15405.890006,928,1604
15405.895006,761,1606
15405.900006,912,1596
15405.905006,953,1603
15405.910006,756,1605
15405.915006,827,1601
15405.920005,981,1600
15405.925006,843,1596
15405.930006,801,1596
15405.935006,969,1599
15405.940006,915,1598
15405.945006,772,1594
15405.950006,914,1590
15405.955005,948,1596
15405.960006,755,1589
15405.965005,822,1590
15405.970006,968,1589
15405.975005,829,1588
15405.980006,810,1586
15405.985005,978,1579
15405.990006,929,1584
15405.995006,756,1588
15406.000005,892,1591
15406.005005,954,1584
15406.010006,766,1585
15406.015007,816,1589
15406.020005,967,1588
15406.025006,837,1588
15406.030007,797,1582
15406.035005,980,1590
15406.040005,914,1593
15406.045006,769,1596
15406.050006,909,1592
15406.055005,958,1596
15406.060006,758,1598
15406.065006,810,1600
15406.070006,982,1599
15406.075006,847,1598
15406.080005,787,1600
15406.085005,984,1606
15406.090007,921,1602
15406.095007,755,1605
15406.100005,908,1603
15406.105005,939,1605
15406.110005,769,1605
15406.115006,808,1610
15406.120006,964,1611
15406.125005,844,1608
15406.130006,790,1611
15406.135006,989,1611
15406.140006,921,1612
15406.145006,764,1613
15406.150007,920,1616
15406.155006,939,1619
15406.160006,774,1614
15406.165005,806,1622
15406.170006,985,1617
15406.175006,835,1611
15406.180006,795,1617
15406.185006,982,1621
15406.190006,933,1624
15406.195006,758,1623
15406.200005,911,1618
15406.205006,954,1621
15406.210006,759,1622
15406.215005,826,1617
15406.220006,976,1617
15406.225005,836,1617
15406.230006,793,1618
15406.235005,985,1618
15406.240005,921,1621
15406.245005,760,1615
15406.250007,918,1619
15406.255006,949,1614
15406.260005,758,1619
15406.265007,827,1614
15406.270005,972,1620
15406.275007,844,1619
15406.280007,789,1619
15406.285006,991,1614
15406.290005,935,1619
15406.295006,758,1619
15406.300006,911,1613
15406.305005,955,1616
15406.310007,757,1618
15406.315006,814,1615
15406.320007,988,1615
15406.325006,832,1612
15406.330005,788,1616
15406.335005,980,1614
15406.340006,928,1610
15406.345006,761,1611
15406.350006,915,1609
15406.355007,938,1610
15406.360006,769,1605
15406.365006,819,1604
15406.370005,974,1603
15406.375006,847,1604
15406.380007,806,1602
15406.385006,976,1601
15406.390007,915,1604
15406.395006,775,1603
15406.400007,909,1603
15406.405006,940,1602
15406.410007,771,1601
15406.415006,812,1601
15406.420007,962,1608
15406.425006,847,1602
15406.430005,794,1601
15406.435005,968,1603
15406.440005,917,1603
15406.445006,777,1600
15406.450006,900,1602
15406.455005,937,1601
15406.460006,749,1600
15406.465005,820,1599
15406.470006,967,1598
15406.475006,842,1592
15406.480006,802,1599
15406.485006,981,1597
15406.490006,917,1598
15406.495005,772,1595
15406.500006,894,1596
15406.505006,945,1595
15406.510006,755,1597
15406.515007,805,1595
15406.520006,978,1594
15406.525006,839,1593
15406.530005,793,1595
15406.535006,965,1594
15406.540006,931,1598
15406.545006,756,1595
15406.550006,913,1590
15406.555005,957,1590
15406.560006,763,1590
15406.565005,814,1596
15406.570007,964,1594
15406.575006,840,1593
15406.580005,799,1592
15406.585005,973,1593
15406.590006,913,1597
15406.595006,769,1593
15406.600005,891,1598
15406.605007,946,1594
15406.610007,757,1594
15406.615005,827,1590
15406.620005,972,1593
15406.625006,825,1597
15406.630006,783,1597
15406.635005,988,1592
15406.640006,919,1597
15406.645006,769,1589
15406.650006,908,1597
15406.655005,937,1597
15406.660006,753,1593
15406.665007,823,1600
15406.670006,974,1599
15406.675006,830,1593
15406.680005,797,1598
15406.685006,971,1599
15406.690005,913,1604
15406.695006,761,1600
15406.700006,898,1597
15406.705006,948,1601
15406.710006,751,1601
15406.715006,827,1598
15406.720006,965,1600
15406.725005,844,1599
15406.730006,787,1602
15406.735006,985,1600
15406.740006,921,1601
15406.745007,759,1599
15406.750005,897,1602
15406.755005,957,1602
15406.760006,765,1603
15406.765006,806,1604
15406.770005,985,1605
15406.775006,825,1607
15406.780005,791,1602
15406.785006,971,1608
15406.790006,937,1611
15406.795006,764,1610
15406.800006,902,1611
15406.805006,955,1611
15406.810006,752,1610
15406.815006,829,1611
15406.820006,975,1611
15406.825005,827,1613
15406.830007,809,1609
15406.835007,976,1609
15406.840005,915,1611
15406.845007,773,1608
15406.850006,905,1610
15406.855007,936,1611
15406.860007,769,1608
15406.865006,816,1610
15406.870006,975,1611
15406.875006,826,1611
15406.880006,811,1611
15406.885005,977,1611
15406.890006,914,1614
15406.895007,769,1609
15406.900006,908,1610
15406.905006,945,1609
15406.910006,749,1612
15406.915006,826,1605
15406.920006,971,1608
15406.925007,828,1606
15406.930007,808,1606
15406.935006,976,1606
15406.940005,939,1605
15406.945007,762,1606
15406.950006,900,1608
15406.955006,962,1605
15406.960007,771,1604
15406.965005,815,1609
15406.970006,991,1602
15406.975007,827,1604
15406.980006,788,1610
15406.985005,988,1602
15406.990006,933,1605
15406.995005,758,1606
15407.000006,916,1597
15407.005007,945,1607
15407.010006,752,1606
15407.015006,831,1602
15407.020006,975,1607
15407.025006,843,1605
15407.030006,798,1608
15407.035006,987,1602
15407.040006,916,1606
15407.045006,777,1606
15407.050006,903,1608
15407.055006,958,1604
15407.060006,752,1607
15407.065005,831,1607
15407.070005,973,1607
15407.075005,840,1605
15407.080006,806,1607
15407.085006,972,1602
15407.090005,931,1609
15407.095006,757,1612
15407.100006,909,1599
15407.105005,944,1611
15407.110005,751,1608
15407.115007,829,1608
15407.120007,970,1611
15407.125006,846,1610
15407.130006,797,1613
15407.135005,987,1612
15407.140006,927,1613
15407.145006,774,1603
15407.150006,905,1619
15407.155005,955,1621
15407.160006,766,1616
15407.165006,824,1617
15407.170005,976,1617
15407.175005,824,1620
15407.180005,813,1617
15407.185006,982,1619
15407.190006,919,1623
15407.195006,773,1619
15407.200007,901,1622
15407.205005,957,1621
15407.210006,759,1618
15407.215005,810,1620
15407.220007,990,1618
15407.225005,836,1617
15407.230006,795,1619
15407.235006,973,1619
15407.240006,939,1617
15407.245006,770,1616
15407.250006,900,1619
15407.255006,940,1616
15407.260006,774,1613
15407.265005,824,1612
15407.270005,969,1620
15407.275006,842,1609
15407.280005,801,1613
15407.285006,969,1620
15407.290006,934,1617
15407.295005,763,1620
15407.300005,923,1612
15407.305005,953,1616
15407.310006,763,1616
15407.315005,813,1619
15407.320006,983,1617
15407.325006,832,1618
15407.330005,796,1621
15407.335006,994,1618
15407.340005,921,1618
15407.345007,777,1613
15407.350006,905,1614
15407.355006,958,1614
15407.360007,760,1614
15407.365006,836,1609
15407.370005,978,1615
15407.375006,822,1617
15407.380006,808,1612
15407.385007,975,1613
15407.390007,944,1611
15407.395007,774,1610
15407.400006,905,1612
15407.405007,955,1609
15407.410005,760,1610
15407.415006,814,1608
15407.420005,984,1599
15407.425005,836,1605
15407.430005,794,1603
15407.435006,989,1605
15407.440006,924,1605
15407.445006,775,1604
15407.450006,912,1610
15407.455006,947,1605
15407.460006,761,1604
15407.465006,808,1609
15407.470007,980,1604
15407.475006,833,1596
15407.480007,808,1603
15407.485005,973,1606
15407.490006,918,1610
15407.495006,778,1605
15407.500005,915,1607
15407.505005,959,1602
15407.510006,767,1607
15407.515005,812,1609
15407.520006,975,1609
15407.525006,836,1607
15407.530005,799,1612
15407.535006,981,1609
15407.540007,936,1614
15407.545006,770,1616
15407.550006,902,1617
15407.555006,956,1614
15407.560006,752,1619
15407.565006,837,1613
15407.570007,991,1613
15407.575006,837,1616
15407.580005,790,1618
15407.585005,992,1612
15407.590007,922,1621
15407.595006,781,1613
15407.600006,908,1618
15407.605007,934,1614
15407.610007,768,1614
15407.615006,813,1617
15407.620005,983,1614
15407.625006,824,1617
15407.630007,817,1611
15407.635006,985,1614
15407.640007,916,1613
15407.645006,771,1614
15407.650006,903,1617
15407.655005,954,1616
15407.660006,756,1618
15407.665006,833,1619
15407.670006,972,1619
15407.675006,847,1618
15407.680005,809,1619
15407.685005,978,1617
15407.690005,916,1619
15407.695006,774,1618
15407.700006,909,1620
15407.705006,944,1619
15407.710007,755,1621
15407.715006,818,1620
15407.720005,990,1617
15407.725005,836,1619
15407.730007,792,1618
15407.735006,973,1620
15407.740006,939,1619
15407.745006,760,1621
15407.750005,923,1617
15407.755005,937,1618
15407.760006,769,1613
15407.765006,822,1615
15407.770005,971,1617
15407.775006,833,1608
15407.780006,806,1613
15407.785006,971,1618
15407.790006,932,1613
15407.795006,782,1613
15407.800007,912,1611
15407.805006,951,1607
15407.810006,751,1615
15407.815006,826,1615
15407.820006,979,1613
15407.825006,825,1614
15407.830005,807,1614
15407.835006,982,1611
15407.840005,916,1615
15407.845006,776,1613
15407.850006,905,1617
15407.855007,939,1615
15407.860007,771,1613
15407.865005,832,1611
15407.870006,973,1611
15407.875006,822,1610
15407.880006,802,1607
15407.885005,992,1608
15407.890007,920,1609
15407.895006,761,1608
15407.900007,924,1605
15407.905006,945,1606
15407.910007,755,1605
15407.915007,809,1603
15407.920006,975,1593
15407.925006,831,1602
15407.930005,798,1600
15407.935005,972,1602
15407.940006,916,1602
15407.945007,782,1603
15407.950007,916,1601
15407.955007,936,1604
15407.960007,750,1604
15407.965007,827,1608
15407.970006,974,1600
15407.975006,828,1605
15407.980007,793,1605
15407.985006,988,1603
15407.990007,929,1606
15407.995006,763,1607
15408.000006,906,1610
15408.005006,961,1604
15408.010007,764,1604
15408.015006,812,1608
15408.020006,985,1605
15408.025006,837,1605
15408.030006,795,1605
15408.035006,968,1605
15408.040006,935,1608
15408.045005,760,1605
15408.050005,928,1602
15408.055005,949,1603
15408.060006,760,1602
15408.065006,826,1606
15408.070006,975,1603
15408.075006,818,1604
15408.080005,813,1603
15408.085005,975,1603
15408.090006,930,1601
15408.095005,775,1601
15408.100006,913,1604
15408.105006,953,1599
15408.110006,761,1601
15408.115007,815,1601
15408.120007,985,1600
15408.125006,819,1602
15408.130007,813,1597
15408.135005,989,1599
15408.140006,918,1600
15408.145006,782,1597
15408.150006,911,1599
15408.155006,936,1596
15408.160006,767,1596
15408.165006,818,1598
15408.170006,963,1601
15408.175006,831,1599
15408.180005,793,1603
15408.185006,989,1596
15408.190007,930,1598
15408.195006,781,1598
15408.200006,916,1600
15408.205005,933,1603
15408.210005,764,1602
15408.215006,821,1601
15408.220006,970,1601
15408.225005,843,1597
15408.230006,792,1604
15408.235005,985,1599
15408.240007,920,1596
15408.245006,782,1594
15408.250006,923,1597
15408.255006,941,1595
15408.260006,769,1598
15408.265006,817,1595
15408.270005,969,1596
15408.275006,836,1591
15408.280006,801,1592
15408.285005,968,1590
15408.290005,938,1585
15408.295007,763,1587
15408.300006,902,1588
15408.305005,954,1588
15408.310006,756,1587
15408.315005,812,1587
15408.320006,965,1588
15408.325006,816,1586
15408.330005,810,1582
15408.335005,977,1585
15408.340007,916,1586
15408.345006,777,1584
15408.350006,909,1583
15408.355006,934,1584
15408.360005,764,1584
15408.365006,820,1583
15408.370005,968,1584
15408.375007,820,1576
15408.380006,798,1587
15408.385006,972,1582
15408.390007,934,1585
15408.395005,760,1584
15408.400006,924,1584
15408.405006,935,1583
15408.410006,769,1583
15408.415005,813,1584
15408.420005,974,1583
15408.425005,820,1581
15408.430005,791,1582
15408.435007,965,1578
15408.440006,926,1578
15408.445006,759,1581
15408.450005,923,1576
15408.455006,938,1579
15408.460007,750,1579
15408.465005,827,1576
15408.470006,970,1576
15408.475006,812,1578
15408.480006,806,1578
15408.485006,982,1578
15408.490006,917,1574
15408.495005,759,1575
15408.500006,920,1579
15408.505006,939,1579
15408.510006,756,1578
15408.515006,809,1581
15408.520005,960,1584
15408.525006,828,1580
15408.530006,804,1581
15408.535006,969,1586
15408.540006,914,1585
15408.545006,778,1581
15408.550006,907,1584
15408.555005,927,1588
15408.560007,763,1588
15408.565006,811,1594
15408.570006,983,1594
15408.575006,819,1594
15408.580006,798,1594
15408.585006,971,1600
15408.590005,919,1601
15408.595005,758,1604
15408.600006,928,1603
15408.605006,944,1605
15408.610006,745,1609
15408.615007,829,1608
15408.620007,981,1611
15408.625006,830,1613
15408.630006,802,1615
15408.635005,983,1610
15408.640007,925,1612
15408.645005,771,1614
15408.650006,915,1614
15408.655006,935,1615
15408.660007,762,1609
15408.665006,829,1611
15408.670005,974,1613
15408.675006,821,1612
15408.680006,794,1614
15408.685006,976,1607
15408.690006,930,1610
15408.695006,761,1612
15408.700006,929,1611
15408.705006,938,1612
15408.710006,772,1610
15408.715005,829,1612
15408.720007,977,1609
15408.725006,821,1611
15408.730007,790,1614
15408.735006,971,1610
15408.740007,929,1613
15408.745006,767,1614
15408.750005,911,1612
15408.755005,937,1620
15408.760007,772,1616
15408.765006,817,1618
15408.770006,992,1618
15408.775006,828,1621
15408.780005,796,1624
15408.785006,972,1627
15408.790006,943,1624
15408.795006,767,1624
15408.800007,930,1627
15408.805005,950,1626
15408.810006,756,1631
15408.815006,813,1628
15408.820006,986,1632
15408.825006,824,1631
15408.830005,793,1635
15408.835006,995,1631
15408.840005,927,1633
15408.845007,781,1634
15408.850006,923,1636
15408.855007,938,1637
15408.860006,754,1637
15408.865006,837,1637
15408.870006,981,1636
15408.875005,827,1635
15408.880005,800,1637
15408.885005,1000,1636
15408.890006,938,1634
15408.895005,780,1636
15408.900006,936,1636
15408.905006,948,1636
15408.910006,760,1637
15408.915006,837,1637
15408.920006,969,1640
15408.925006,828,1628
15408.930005,809,1635
15408.935006,976,1637
15408.940005,938,1634
15408.945005,774,1635
15408.950005,915,1638
15408.955007,949,1633
15408.960007,771,1633
15408.965007,823,1639
15408.970006,967,1641
15408.975006,834,1632
15408.980006,817,1639
15408.985005,985,1636
15408.990006,936,1637
15408.995006,777,1637
15409.000006,912,1638
15409.005006,956,1636
15409.010006,756,1637
15409.015007,839,1632
15409.020006,989,1633
15409.025006,829,1631
15409.030006,801,1631
15409.035006,978,1629
15409.040007,918,1629
15409.045005,783,1627
15409.050006,925,1626
15409.055006,938,1626
15409.060007,772,1626
15409.065007,820,1621
15409.070007,984,1618
15409.075007,831,1618
15409.080006,807,1626
15409.085007,985,1622
15409.090006,924,1620
15409.095006,765,1627
15409.100006,924,1623
15409.105006,952,1621
15409.110007,759,1622
15409.115007,839,1622
15409.120007,979,1620
15409.125007,814,1622
15409.130006,814,1617
15409.135006,983,1610
15409.140006,930,1617
15409.145006,767,1616
15409.150005,912,1616
15409.155006,955,1616
15409.160006,755,1613
15409.165007,813,1613
15409.170006,988,1612
15409.175007,824,1607
15409.180007,819,1605
15409.185007,993,1604
15409.190006,928,1604
15409.195006,759,1609
15409.200005,933,1600
15409.205006,942,1603
15409.210006,771,1602
15409.215005,823,1601
15409.220007,963,1604
15409.225007,830,1601
15409.230006,801,1601
15409.235006,985,1601
15409.240007,918,1602
15409.245007,762,1601
15409.250006,910,1604
15409.255007,948,1605
15409.260006,748,1605
15409.265006,833,1601
15409.270005,965,1609
15409.275007,833,1605
15409.280006,805,1605
15409.285006,971,1610
15409.290006,932,1606
15409.295006,760,1607
15409.300006,933,1606
15409.305006,944,1605
15409.310007,752,1609
15409.315006,828,1608
15409.320006,974,1606
15409.325006,815,1607
15409.330006,804,1601
15409.335006,988,1606
15409.340005,916,1604
15409.345006,776,1603
15409.350005,926,1600
15409.355006,946,1603
15409.360006,751,1603
15409.365007,824,1603
15409.370006,967,1601
15409.375007,808,1600
15409.380007,805,1595
15409.385006,969,1601
15409.390006,926,1599
15409.395007,775,1599
15409.400006,913,1599
15409.405005,953,1597
15409.410007,762,1598
15409.415006,814,1599
15409.420005,959,1599
15409.425005,805,1606
15409.430005,813,1597
15409.435007,973,1603
15409.440006,931,1603
15409.445007,758,1605
15409.450006,933,1603
15409.455006,937,1604
15409.460006,753,1605
15409.465006,809,1604
15409.470006,978,1609
15409.475005,820,1604
15409.480006,790,1609
15409.485005,969,1609
15409.490006,937,1604
15409.495005,769,1608
15409.500006,926,1606
15409.505006,933,1608
15409.510005,764,1607
