t,x,y
15133.615006,878,1602
15133.620005,778,1605
15133.625007,977,1605
15133.630006,931,1602
15133.635005,758,1596
15133.640006,872,1602
15133.645006,952,1607
15133.650006,782,1607
15133.655005,809,1603
15133.660005,977,1604
15133.665005,885,1600
15133.670007,795,1599
15133.675006,965,1605
15133.680005,948,1598
15133.685006,758,1600
15133.690005,861,1600
15133.695007,967,1595
15133.700006,786,1599
15133.705005,804,1601
15133.710005,986,1599
15133.715007,870,1600
15133.720006,795,1602
15133.725006,978,1603
15133.730006,928,1602
15133.735006,749,1604
15133.740006,874,1603
15133.745005,953,1609
15133.750006,784,1598
15133.755006,817,1605
15133.760005,986,1609
15133.765006,872,1611
15133.770006,797,1614
15133.775007,959,1614
15133.780006,933,1601
15133.785007,781,1611
15133.790006,862,1614
15133.795006,966,1613
15133.800006,784,1613
15133.805005,813,1613
15133.810006,977,1618
15133.815006,878,1614
15133.820007,781,1614
15133.825006,970,1606
15133.830005,943,1612
15133.835005,763,1615
15133.840005,864,1612
15133.845006,954,1616
15133.850005,776,1607
15133.855006,828,1615
15133.860005,991,1617
15133.865006,883,1616
15133.870006,790,1619
15133.875006,966,1620
15133.880006,949,1619
15133.885006,766,1621
15133.890007,876,1620
15133.895005,956,1626
15133.900006,768,1624
15133.905006,805,1627
15133.910007,987,1626
15133.915007,892,1628
15133.920005,795,1626
15133.925005,959,1630
15133.930005,934,1625
15133.935007,756,1624
15133.940005,887,1624
15133.945006,958,1620
15133.950006,767,1621
15133.955006,830,1618
15133.960005,986,1621
15133.965007,868,1620
15133.970007,801,1617
15133.975005,975,1618
15133.980006,925,1619
15133.985007,754,1612
15133.990006,877,1614
15133.995006,964,1617
15134.000005,771,1619
15134.005005,827,1619
15134.010006,977,1624
15134.015006,884,1617
15134.020005,794,1629
15134.025007,961,1628
15134.030006,943,1624
15134.035006,749,1629
15134.040006,871,1628
15134.045005,956,1628
15134.050006,766,1632
15134.055006,826,1628
15134.060007,982,1628
15134.065007,868,1629
15134.070005,790,1625
15134.075005,960,1628
15134.080007,934,1617
15134.085007,770,1624
15134.090007,861,1625
15134.095007,965,1621
15134.100005,768,1623
15134.105006,820,1618
15134.110005,976,1622
15134.115006,887,1617
15134.120006,780,1619
15134.125006,963,1618
15134.130005,948,1617
15134.135006,767,1618
15134.140007,870,1615
15134.145005,957,1616
15134.150006,790,1614
15134.155005,812,1615
15134.160006,976,1617
15134.165006,873,1614
15134.170007,781,1619
15134.175006,985,1615
15134.180006,933,1614
15134.185006,752,1615
15134.190005,876,1612
15134.195007,956,1611
15134.200007,783,1609
15134.205007,804,1612
15134.210006,997,1609
15134.215006,875,1608
15134.220006,777,1609
15134.225006,964,1605
15134.230006,933,1605
15134.235006,767,1599
15134.240006,865,1606
15134.245006,947,1610
15134.250006,766,1606
15134.255005,820,1606
15134.260006,979,1609
15134.265006,865,1606
15134.270006,787,1600
15134.275006,968,1610
15134.280005,924,1615
15134.285006,771,1612
15134.290006,860,1614
15134.295005,952,1614
15134.300006,782,1614
15134.305005,808,1613
15134.310006,989,1604
15134.315005,874,1616
15134.320006,783,1611
15134.325006,969,1613
15134.330005,927,1614
15134.335006,750,1610
15134.340006,876,1609
15134.345006,953,1608
15134.350006,785,1606
15134.355006,808,1606
15134.360007,973,1605
15134.365005,888,1601
15134.370006,778,1604
15134.375006,979,1600
15134.380007,931,1601
15134.385006,759,1600
15134.390006,859,1596
15134.395007,968,1599
15134.400006,772,1597
15134.405006,818,1591
15134.410006,989,1595
15134.415007,878,1594
15134.420005,773,1598
15134.425005,977,1599
15134.430005,937,1596
15134.435006,753,1597
15134.440005,879,1600
15134.445006,956,1601
15134.450006,784,1597
15134.455005,809,1599
15134.460005,992,1601
15134.465005,871,1601
15134.470007,771,1601
15134.475006,980,1598
15134.480006,935,1601
15134.485005,757,1603
15134.490007,865,1593
15134.495007,955,1603
15134.500006,788,1601
15134.505006,805,1604
15134.510006,990,1604
15134.515007,880,1604
15134.520006,780,1604
15134.525007,958,1605
15134.530006,928,1607
15134.535006,771,1610
15134.540006,864,1608
15134.545006,964,1601
15134.550005,778,1606
15134.555006,800,1610
15134.560006,992,1605
15134.565005,879,1606
15134.570005,780,1603
15134.575005,958,1606
15134.580007,940,1606
15134.585005,759,1603
15134.590006,863,1603
15134.595005,948,1601
15134.600006,780,1594
15134.605007,812,1602
15134.610006,969,1601
15134.615006,884,1599
15134.620006,795,1599
15134.625006,962,1602
15134.630006,926,1602
15134.635006,746,1604
15134.640006,875,1605
15134.645006,956,1604
15134.650006,766,1606
15134.655007,815,1600
15134.660006,979,1602
15134.665006,874,1608
15134.670005,783,1600
15134.675005,963,1608
15134.680005,920,1606
15134.685007,765,1606
15134.690006,857,1610
15134.695007,946,1604
15134.700006,783,1605
15134.705006,804,1604
15134.710006,974,1604
15134.715006,871,1608
15134.720006,791,1599
15134.725006,969,1601
15134.730006,942,1603
15134.735007,749,1601
15134.740006,853,1606
15134.745005,968,1600
15134.750007,769,1602
15134.755006,798,1600
15134.760005,989,1604
15134.765007,870,1605
15134.770007,787,1600
15134.775007,963,1611
15134.780006,921,1608
15134.785007,746,1609
15134.790007,871,1602
15134.795006,959,1606
15134.800006,767,1611
15134.805006,816,1610
15134.810007,988,1603
15134.815005,866,1611
15134.820006,794,1607
15134.825005,964,1606
15134.830005,919,1611
15134.835005,757,1606
15134.840006,860,1608
15134.845006,971,1597
15134.850006,773,1603
15134.855006,801,1605
15134.860005,984,1600
15134.865006,871,1602
15134.870006,790,1594
15134.875006,967,1601
15134.880006,921,1602
15134.885006,763,1600
15134.890006,861,1598
15134.895006,954,1591
15134.900006,781,1596
15134.905005,808,1595
15134.910006,968,1601
15134.915007,880,1595
15134.920005,776,1595
15134.925006,967,1593
15134.930006,940,1593
15134.935007,757,1593
15134.940007,858,1594
15134.945005,969,1596
15134.950005,772,1594
15134.955006,800,1596
15134.960006,970,1596
15134.965005,885,1594
15134.970006,779,1594
15134.975005,974,1595
15134.980006,931,1597
15134.985007,747,1593
15134.990005,865,1595
15134.995006,950,1597
15135.000005,773,1590
15135.005005,803,1598
15135.010007,985,1598
15135.015007,865,1602
15135.020006,786,1597
15135.025006,959,1600
15135.030006,944,1600
15135.035007,761,1602
15135.040006,853,1601
15135.045006,966,1599
15135.050006,767,1603
15135.055006,819,1602
15135.060007,985,1602
15135.065006,876,1602
15135.070006,772,1605
15135.075005,967,1603
15135.080006,927,1601
15135.085007,766,1599
15135.090006,862,1599
15135.095006,950,1602
15135.100006,777,1602
15135.105007,816,1600
15135.110006,987,1604
15135.115006,865,1608
15135.120007,794,1607
15135.125006,957,1608
15135.130006,940,1605
15135.135005,772,1610
15135.140007,865,1614
15135.145006,965,1608
15135.150006,772,1615
15135.155006,818,1616
15135.160006,992,1618
15135.165007,877,1615
15135.170006,779,1617
15135.175007,977,1615
15135.180005,933,1615
15135.185007,749,1618
15135.190006,874,1616
15135.195006,954,1616
15135.200006,777,1613
15135.205005,802,1613
15135.210005,993,1612
15135.215006,888,1610
15135.220006,779,1613
15135.225006,981,1607
15135.230007,941,1610
15135.235006,752,1613
15135.240007,855,1611
15135.245005,974,1611
15135.250006,777,1612
15135.255006,805,1613
15135.260006,995,1614
15135.265007,877,1616
15135.270006,776,1618
15135.275006,976,1617
15135.280006,923,1622
15135.285007,772,1621
15135.290006,868,1619
15135.295006,964,1617
15135.300007,778,1613
15135.305007,821,1623
15135.310006,980,1623
15135.315006,888,1620
15135.320006,796,1623
15135.325006,960,1624
15135.330005,942,1622
15135.335006,751,1626
15135.340005,876,1621
15135.345006,964,1621
15135.350006,769,1626
15135.355007,816,1623
15135.360006,978,1624
15135.365007,881,1621
15135.370006,802,1615
15135.375007,968,1619
15135.380005,928,1619
15135.385006,767,1617
15135.390007,861,1620
15135.395005,956,1622
15135.400007,786,1618
15135.405007,818,1618
15135.410005,997,1617
15135.415005,888,1619
15135.420006,776,1620
15135.425006,974,1615
15135.430006,928,1613
15135.435007,765,1606
15135.440007,862,1602
15135.445006,964,1609
15135.450006,767,1611
15135.455006,819,1609
15135.460007,977,1607
15135.465006,885,1596
15135.470006,782,1603
15135.475006,971,1602
15135.480006,942,1602
15135.485005,763,1605
15135.490007,866,1601
15135.495006,955,1602
15135.500006,774,1600
15135.505006,806,1602
15135.510005,981,1604
15135.515007,873,1599
15135.520006,796,1602
15135.525006,959,1601
15135.530006,939,1599
15135.535006,760,1605
15135.540007,862,1602
15135.545005,957,1594
15135.550006,774,1602
15135.555005,809,1605
15135.560006,973,1603
15135.565005,895,1601
15135.570006,774,1603
15135.575005,964,1602
15135.580006,922,1601
15135.585005,774,1600
15135.590006,863,1601
15135.595006,952,1603
15135.600005,767,1606
15135.605006,820,1602
15135.610005,980,1601
15135.615006,875,1604
15135.620006,797,1602
15135.625006,966,1607
15135.630007,928,1606
15135.635006,750,1608
15135.640007,869,1606
15135.645005,952,1612
15135.650007,790,1609
15135.655006,811,1611
15135.660006,981,1614
15135.665006,874,1616
15135.670005,796,1611
15135.675006,966,1615
15135.680005,934,1615
15135.685007,756,1615
15135.690006,877,1613
15135.695007,959,1613
15135.700006,768,1619
15135.705005,819,1610
15135.710006,994,1609
15135.715006,891,1609
15135.720007,779,1612
15135.725007,968,1605
15135.730006,945,1611
15135.735006,756,1609
15135.740006,857,1608
15135.745006,966,1612
15135.750006,769,1614
15135.755007,822,1617
15135.760005,980,1615
15135.765006,890,1615
15135.770005,780,1617
15135.775006,956,1627
15135.780006,953,1614
15135.785006,761,1619
15135.790007,858,1624
15135.795006,980,1617
15135.800006,784,1619
15135.805006,805,1620
15135.810006,978,1619
15135.815007,899,1618
15135.820006,798,1620
15135.825006,961,1619
15135.830005,928,1617
15135.835005,771,1614
15135.840006,864,1616
15135.845005,961,1608
15135.850006,781,1617
15135.855007,807,1616
15135.860007,988,1616
15135.865006,873,1620
15135.870006,796,1620
15135.875006,965,1619
15135.880007,925,1617
15135.885006,777,1616
15135.890006,867,1617
15135.895006,954,1623
15135.900007,770,1619
15135.905006,823,1619
15135.910006,984,1615
15135.915007,884,1617
15135.920006,780,1616
15135.925007,977,1612
15135.930006,929,1616
15135.935006,761,1616
15135.940006,854,1614
15135.945006,972,1613
15135.950006,782,1615
15135.955005,806,1615
15135.960005,998,1611
15135.965006,881,1612
15135.970006,779,1615
15135.975006,979,1613
15135.980006,940,1611
15135.985006,756,1614
15135.990006,853,1617
15135.995005,977,1609
15136.000006,782,1612
15136.005006,804,1616
15136.010005,993,1613
15136.015006,873,1613
15136.020006,793,1609
15136.025006,965,1608
15136.030005,923,1611
15136.035007,749,1613
15136.040007,873,1603
15136.045005,965,1608
15136.050006,784,1606
15136.055005,814,1604
15136.060006,992,1602
15136.065006,885,1602
15136.070006,786,1600
15136.075006,953,1600
15136.080005,944,1597
15136.085006,771,1598
15136.090005,866,1601
15136.095006,957,1596
15136.100007,773,1601
15136.105006,801,1601
15136.110005,991,1599
15136.115006,878,1598
15136.120005,798,1595
15136.125007,961,1600
15136.130006,927,1597
15136.135006,772,1596
15136.140006,867,1599
15136.145005,955,1601
15136.150006,790,1600
15136.155006,801,1603
15136.160006,986,1603
