t,x,y
14929.580006,935,1608
14929.585006,751,1608
14929.590005,818,1608
14929.595007,984,1608
14929.600006,843,1605
14929.605005,779,1608
14929.610005,974,1607
14929.615006,924,1607
14929.620006,749,1611
14929.625006,905,1603
14929.630006,950,1608
14929.635006,751,1605
14929.640006,813,1605
14929.645005,984,1604
14929.650006,842,1608
14929.655006,792,1599
14929.660007,986,1608
14929.665006,926,1607
14929.670006,751,1610
14929.675006,899,1611
14929.680005,954,1607
14929.685007,752,1611
14929.690006,820,1609
14929.695006,970,1607
14929.700005,832,1608
14929.705006,782,1608
14929.710006,980,1606
14929.715005,917,1608
14929.720006,773,1606
14929.725007,889,1608
14929.730006,942,1604
14929.735006,769,1602
14929.740007,813,1603
14929.745006,964,1608
14929.750005,855,1605
14929.755006,789,1605
14929.760005,961,1605
14929.765006,927,1604
14929.770006,761,1595
14929.775005,905,1603
14929.780005,938,1605
14929.785006,761,1600
14929.790006,808,1599
14929.795006,984,1598
14929.800006,850,1597
14929.805006,788,1596
14929.810007,962,1599
14929.815007,928,1593
14929.820006,756,1595
14929.825006,899,1585
14929.830005,958,1593
14929.835006,758,1591
14929.840006,805,1592
14929.845006,965,1595
14929.850007,847,1590
14929.855006,788,1591
14929.860005,984,1590
14929.865007,932,1594
14929.870006,759,1592
14929.875005,885,1594
14929.880005,952,1594
14929.885006,756,1596
14929.890007,824,1593
14929.895005,971,1595
14929.900006,851,1593
14929.905006,800,1595
14929.910007,968,1597
14929.915006,932,1593
14929.920005,758,1594
14929.925005,889,1590
14929.930005,952,1590
14929.935007,755,1593
14929.940007,819,1592
14929.945005,969,1594
14929.950005,858,1591
14929.955006,791,1592
14929.960006,969,1591
14929.965006,942,1591
14929.970006,769,1598
14929.975006,893,1598
14929.980006,949,1597
14929.985006,759,1599
14929.990007,817,1602
14929.995006,971,1607
14930.000005,850,1611
14930.005006,810,1610
14930.010005,977,1613
14930.015007,920,1615
14930.020006,783,1615
14930.025007,899,1619
14930.030006,943,1623
14930.035006,778,1621
14930.040007,818,1622
14930.045006,993,1622
14930.050007,841,1625
14930.055006,813,1626
