t,x,y
14453.520006,979,1609
14453.525006,829,1613
14453.530006,796,1617
14453.535007,976,1613
14453.540006,930,1617
14453.545006,768,1616
14453.550005,933,1615
14453.555005,943,1618
14453.560006,773,1617
14453.565006,820,1615
14453.570007,982,1619
14453.575006,819,1625
14453.580006,811,1624
14453.585005,985,1621
14453.590006,914,1627
14453.595006,771,1627
14453.600005,908,1629
14453.605006,944,1628
14453.610006,777,1628
14453.615006,818,1630
14453.620005,964,1630
14453.625006,825,1630
14453.630006,792,1634
14453.635006,982,1629
14453.640007,918,1633
14453.645006,774,1630
14453.650006,917,1633
14453.655005,939,1635
14453.660007,766,1627
14453.665006,822,1632
14453.670006,968,1634
14453.675006,830,1629
14453.680005,800,1631
14453.685007,995,1629
14453.690005,924,1633
14453.695007,779,1630
14453.700006,930,1629
14453.705005,942,1627
14453.710006,767,1623
14453.715006,822,1626
14453.720006,977,1626
14453.725005,816,1626
14453.730006,816,1624
14453.735005,974,1622
14453.740006,934,1620
14453.745006,761,1622
14453.750005,928,1615
14453.755005,943,1615
14453.760006,772,1616
14453.765005,824,1613
14453.770006,964,1612
14453.775006,827,1612
14453.780006,803,1611
14453.785006,973,1611
14453.790006,931,1611
14453.795006,771,1611
14453.800007,913,1612
14453.805005,956,1608
14453.810006,757,1611
14453.815005,820,1611
14453.820006,979,1614
14453.825005,823,1611
14453.830006,794,1615
14453.835006,989,1614
14453.840006,919,1612
14453.845006,779,1606
14453.850005,929,1612
14453.855007,936,1611
14453.860006,765,1603
14453.865007,818,1608
14453.870006,980,1605
14453.875005,824,1607
14453.880005,815,1602
14453.885006,982,1605
14453.890007,918,1604
14453.895006,760,1607
14453.900006,931,1602
14453.905005,937,1603
14453.910007,769,1603
14453.915006,817,1604
14453.920006,986,1608
14453.925006,818,1609
14453.930006,818,1609
14453.935007,976,1610
14453.940006,937,1612
14453.945006,775,1614
14453.950005,921,1613
14453.955006,938,1617
14453.960006,766,1610
14453.965005,821,1616
14453.970007,983,1620
14453.975006,819,1617
14453.980007,802,1618
14453.985005,993,1615
14453.990007,923,1612
14453.995006,772,1610
14454.000006,921,1613
14454.005006,949,1609
14454.010007,755,1609
14454.015006,832,1610
14454.020005,965,1607
14454.025006,823,1606
14454.030006,798,1609
14454.035006,987,1603
14454.040006,939,1604
14454.045005,767,1604
14454.050005,941,1603
14454.055006,936,1609
14454.060006,752,1609
14454.065006,837,1609
14454.070006,975,1609
14454.075006,810,1608
14454.080006,819,1608
14454.085006,976,1612
14454.090005,913,1616
14454.095006,773,1610
14454.100005,922,1611
14454.105006,940,1610
14454.110006,756,1609
14454.115007,814,1609
14454.120006,984,1608
14454.125006,815,1607
14454.130006,793,1605
14454.135007,995,1602
14454.140006,911,1605
14454.145005,784,1605
14454.150006,919,1605
14454.155005,944,1599
14454.160006,768,1606
14454.165006,813,1604
14454.170005,981,1600
14454.175005,808,1602
14454.180005,796,1606
14454.185007,975,1604
14454.190006,936,1603
14454.195007,768,1607
14454.200007,924,1611
14454.205006,934,1612
14454.210007,766,1611
14454.215007,820,1613
14454.220006,986,1611
14454.225006,808,1616
14454.230007,801,1617
14454.235006,993,1615
14454.240007,919,1616
14454.245006,788,1617
14454.250006,934,1617
14454.255007,957,1614
14454.260006,764,1614
14454.265006,826,1616
14454.270005,969,1615
14454.275007,817,1615
14454.280006,812,1616
14454.285006,977,1615
14454.290006,924,1607
14454.295006,784,1614
14454.300006,932,1614
14454.305006,949,1612
14454.310006,768,1612
14454.315006,826,1614
14454.320006,971,1614
