t,x,y
15201.625006,922,1597
15201.630006,765,1598
15201.635006,875,1600
15201.640006,951,1599
15201.645006,784,1597
15201.650007,805,1601
15201.655006,982,1601
15201.660005,858,1599
15201.665005,781,1602
15201.670006,958,1603
15201.675007,943,1599
15201.680006,767,1598
15201.685006,868,1600
15201.690006,954,1592
15201.695007,769,1598
15201.700007,819,1594
15201.705007,986,1600
15201.710007,852,1601
15201.715006,775,1597
15201.720006,978,1595
15201.725005,925,1599
15201.730007,769,1596
15201.735006,872,1600
15201.740006,950,1598
15201.745005,781,1600
15201.750006,807,1601
15201.755006,972,1600
15201.760006,870,1599
15201.765005,776,1603
15201.770006,957,1601
15201.775006,930,1602
15201.780007,755,1601
15201.785006,888,1600
15201.790007,964,1600
15201.795006,762,1603
15201.800006,822,1600
15201.805006,974,1602
15201.810006,873,1592
15201.815006,782,1605
15201.820007,954,1603
15201.825007,922,1603
15201.830005,768,1602
15201.835006,869,1603
15201.840005,950,1607
15201.845006,765,1605
15201.850005,823,1606
15201.855007,976,1603
15201.860006,877,1603
15201.865007,786,1604
15201.870005,963,1598
15201.875006,939,1604
15201.880006,758,1604
15201.885006,863,1611
15201.890006,946,1608
15201.895006,787,1606
15201.900006,821,1607
15201.905006,968,1610
15201.910006,878,1612
15201.915006,784,1612
15201.920006,958,1615
15201.925006,937,1614
15201.930005,755,1612
15201.935007,861,1616
15201.940006,969,1618
15201.945006,778,1616
15201.950006,809,1616
15201.955005,994,1618
15201.960006,873,1617
15201.965005,778,1614
15201.970007,973,1621
15201.975006,931,1622
15201.980007,760,1623
15201.985006,868,1628
15201.990007,954,1628
15201.995006,778,1627
15202.000006,825,1620
15202.005007,978,1633
15202.010006,880,1629
15202.015007,787,1635
15202.020006,973,1631
15202.025006,942,1635
15202.030005,755,1634
15202.035007,882,1633
15202.040005,949,1633
15202.045006,779,1635
15202.050006,811,1633
15202.055006,975,1634
15202.060005,880,1629
15202.065006,781,1633
15202.070007,962,1632
15202.075006,946,1627
15202.080005,753,1628
15202.085005,873,1627
15202.090005,949,1628
15202.095006,780,1622
15202.100006,810,1620
15202.105006,995,1620
15202.110005,875,1620
15202.115006,781,1614
15202.120005,964,1620
15202.125006,946,1616
15202.130006,768,1616
15202.135006,861,1620
15202.140006,969,1614
15202.145005,769,1617
15202.150007,818,1608
15202.155006,976,1617
15202.160006,886,1614
15202.165006,773,1614
